"","yearly_id","WR","snap_count","team_snaps","snap_personnel_usage"
"1640","2021_00-0033555",1,34,72,47.2222222222222
"1641","2021_00-0033555",2,191,695,27.4820143884892
"1642","2021_00-0033555",3,104,329,31.6109422492401
"1643","2021_00-0033555",4,5,5,100
"1644","2021_00-0033560",1,11,14,78.5714285714286
"1645","2021_00-0033560",2,56,80,70
"1646","2021_00-0033560",3,205,243,84.3621399176955
"1647","2021_00-0033560",4,1,1,100
"1648","2021_00-0033560",NA,1,1,100
"1649","2021_00-0033572",0,0,1,0
"1650","2021_00-0033572",1,0,12,0
"1651","2021_00-0033572",2,8,152,5.26315789473684
"1652","2021_00-0033572",3,231,461,50.1084598698482
"1653","2021_00-0033572",4,26,27,96.2962962962963
"1654","2021_00-0033572",5,1,1,100
"1655","2021_00-0033576",0,6,6,100
"1656","2021_00-0033576",1,104,104,100
"1657","2021_00-0033576",2,152,295,51.5254237288136
"1658","2021_00-0033576",3,25,615,4.0650406504065
"1659","2021_00-0033589",1,0,9,0
"1660","2021_00-0033589",2,1,24,4.16666666666667
"1661","2021_00-0033589",3,24,91,26.3736263736264
"1662","2021_00-0033591",1,8,26,30.7692307692308
"1663","2021_00-0033591",2,49,237,20.6751054852321
"1664","2021_00-0033591",3,238,645,36.8992248062016
"1665","2021_00-0033591",4,10,10,100
"1666","2021_00-0033591",5,2,2,100
"1667","2021_00-0033592",1,19,24,79.1666666666667
"1668","2021_00-0033592",2,132,161,81.9875776397515
"1669","2021_00-0033592",3,299,397,75.3148614609572
"1670","2021_00-0033592",NA,4,6,66.6666666666667
"1671","2021_00-0033594",1,5,7,71.4285714285714
"1672","2021_00-0033594",2,55,79,69.620253164557
"1673","2021_00-0033594",3,67,135,49.6296296296296
"1674","2021_00-0033594",NA,0,1,0
"1675","2021_00-0033611",1,10,12,83.3333333333333
"1676","2021_00-0033611",2,138,157,87.8980891719745
"1677","2021_00-0033611",3,351,666,52.7027027027027
"1678","2021_00-0033611",4,0,1,0
"1679","2021_00-0033631",0,0,1,0
"1680","2021_00-0033631",2,0,11,0
"1681","2021_00-0033631",3,2,64,3.125
"1682","2021_00-0033658",1,10,15,66.6666666666667
"1683","2021_00-0033658",2,158,187,84.4919786096257
"1684","2021_00-0033658",3,108,396,27.2727272727273
"1685","2021_00-0033658",4,0,10,0
"1686","2021_00-0033658",5,0,2,0
"1687","2021_00-0033662",1,11,20,55
"1688","2021_00-0033662",2,31,92,33.695652173913
"1689","2021_00-0033662",3,66,212,31.1320754716981
"1690","2021_00-0033662",4,0,2,0
"1691","2021_00-0033676",1,0,12,0
"1692","2021_00-0033676",2,10,40,25
"1693","2021_00-0033676",3,39,129,30.2325581395349
"1694","2021_00-0033676",4,0,3,0
"1695","2021_00-0033681",0,0,6,0
"1696","2021_00-0033681",1,0,11,0
"1697","2021_00-0033681",2,110,221,49.7737556561086
"1698","2021_00-0033681",3,336,564,59.5744680851064
"1699","2021_00-0033681",4,52,85,61.1764705882353
"1700","2021_00-0033699",0,2,6,33.3333333333333
"1701","2021_00-0033699",1,28,64,43.75
"1702","2021_00-0033699",2,189,315,60
"1703","2021_00-0033699",3,475,690,68.8405797101449
"1704","2021_00-0033699",4,1,3,33.3333333333333
"1705","2021_00-0033720",0,4,4,100
"1706","2021_00-0033720",1,39,41,95.1219512195122
"1707","2021_00-0033720",2,51,191,26.7015706806283
"1708","2021_00-0033720",3,12,437,2.74599542334096
"1709","2021_00-0033720",4,0,3,0
"1710","2021_00-0033725",1,8,21,38.0952380952381
"1711","2021_00-0033725",2,12,105,11.4285714285714
"1712","2021_00-0033725",3,46,319,14.4200626959248
"1713","2021_00-0033725",4,0,4,0
"1714","2021_00-0033733",1,3,81,3.7037037037037
"1715","2021_00-0033733",2,38,288,13.1944444444444
"1716","2021_00-0033733",3,209,746,28.0160857908847
"1717","2021_00-0033733",4,2,4,50
"1718","2021_00-0033752",0,6,6,100
"1719","2021_00-0033752",1,52,55,94.5454545454545
"1720","2021_00-0033752",2,295,313,94.2492012779553
"1721","2021_00-0033752",3,665,694,95.821325648415
"1722","2021_00-0033752",4,3,3,100
"1723","2021_00-0033757",1,11,14,78.5714285714286
"1724","2021_00-0033757",2,101,159,63.5220125786163
"1725","2021_00-0033757",3,162,284,57.0422535211268
"1726","2021_00-0033785",1,1,5,20
"1727","2021_00-0033785",2,0,9,0
"1728","2021_00-0033785",3,0,44,0
"1729","2021_00-0033788",1,1,2,50
"1730","2021_00-0033788",2,8,24,33.3333333333333
"1731","2021_00-0033788",3,22,81,27.1604938271605
"1732","2021_00-0033788",4,1,9,11.1111111111111
"1733","2021_00-0033793",1,8,62,12.9032258064516
"1734","2021_00-0033793",2,16,111,14.4144144144144
"1735","2021_00-0033793",3,15,151,9.93377483443709
"1736","2021_00-0033793",4,0,1,0
"1737","2021_00-0033831",0,1,1,100
"1738","2021_00-0033831",1,54,58,93.1034482758621
"1739","2021_00-0033831",2,174,177,98.3050847457627
"1740","2021_00-0033831",3,504,514,98.0544747081712
"1741","2021_00-0033839",1,0,79,0
"1742","2021_00-0033839",2,5,324,1.54320987654321
"1743","2021_00-0033839",3,125,475,26.3157894736842
"1744","2021_00-0033839",4,84,84,100
"1745","2021_00-0033854",0,0,1,0
"1746","2021_00-0033854",1,12,25,48
"1747","2021_00-0033854",2,35,170,20.5882352941176
"1748","2021_00-0033854",3,128,492,26.0162601626016
"1749","2021_00-0033854",4,3,35,8.57142857142857
"1750","2021_00-0033856",1,30,43,69.7674418604651
"1751","2021_00-0033856",2,122,180,67.7777777777778
"1752","2021_00-0033856",3,444,667,66.5667166416792
"1753","2021_00-0033856",4,13,27,48.1481481481481
"1754","2021_00-0033856",5,0,3,0
"1755","2021_00-0033857",0,0,1,0
"1756","2021_00-0033857",1,0,13,0
"1757","2021_00-0033857",2,40,57,70.1754385964912
"1758","2021_00-0033857",3,242,327,74.0061162079511
"1759","2021_00-0033858",1,40,40,100
"1760","2021_00-0033858",2,281,354,79.3785310734463
"1761","2021_00-0033858",3,155,602,25.7475083056478
"1762","2021_00-0033858",4,1,6,16.6666666666667
"1763","2021_00-0033869",1,0,2,0
"1764","2021_00-0033869",2,21,64,32.8125
"1765","2021_00-0033869",3,2,182,1.0989010989011
"1766","2021_00-0033869",4,0,15,0
"1767","2021_00-0033871",0,0,2,0
"1768","2021_00-0033871",1,4,9,44.4444444444444
"1769","2021_00-0033871",2,124,149,83.2214765100671
"1770","2021_00-0033871",3,279,355,78.5915492957746
"1771","2021_00-0033871",4,34,44,77.2727272727273
"1772","2021_00-0033873",0,1,1,100
"1773","2021_00-0033873",1,98,105,93.3333333333333
"1774","2021_00-0033873",2,329,334,98.5029940119761
"1775","2021_00-0033873",3,945,964,98.0290456431535
"1776","2021_00-0033873",4,4,4,100
"1777","2021_00-0033879",1,59,59,100
"1778","2021_00-0033879",2,156,254,61.4173228346457
"1779","2021_00-0033879",3,135,821,16.4433617539586
"1780","2021_00-0033879",4,0,27,0
"1781","2021_00-0033879",5,0,3,0
"1782","2021_00-0033881",0,9,9,100
"1783","2021_00-0033881",1,31,48,64.5833333333333
"1784","2021_00-0033881",2,177,247,71.6599190283401
"1785","2021_00-0033881",3,394,505,78.019801980198
"1786","2021_00-0033881",4,8,8,100
"1787","2021_00-0033885",0,15,15,100
"1788","2021_00-0033885",1,223,239,93.3054393305439
"1789","2021_00-0033885",2,204,330,61.8181818181818
"1790","2021_00-0033885",3,237,469,50.5330490405117
"1791","2021_00-0033885",4,1,2,50
"1792","2021_00-0033888",1,43,46,93.4782608695652
"1793","2021_00-0033888",2,112,112,100
"1794","2021_00-0033888",3,266,266,100
"1795","2021_00-0033888",4,22,22,100
"1796","2021_00-0033889",0,1,1,100
"1797","2021_00-0033889",1,18,18,100
"1798","2021_00-0033889",2,184,190,96.8421052631579
"1799","2021_00-0033889",3,585,594,98.4848484848485
"1800","2021_00-0033889",4,43,43,100
"1801","2021_00-0033889",5,1,1,100
"1802","2021_00-0033891",0,0,8,0
"1803","2021_00-0033891",1,37,118,31.3559322033898
"1804","2021_00-0033891",2,160,322,49.6894409937888
"1805","2021_00-0033891",3,515,765,67.3202614379085
"1806","2021_00-0033891",4,2,2,100
"1807","2021_00-0033893",0,1,1,100
"1808","2021_00-0033893",1,64,76,84.2105263157895
"1809","2021_00-0033893",2,200,254,78.740157480315
"1810","2021_00-0033893",3,286,402,71.1442786069652
"1811","2021_00-0033893",4,12,73,16.4383561643836
"1812","2021_00-0033895",1,34,34,100
"1813","2021_00-0033895",2,224,235,95.3191489361702
"1814","2021_00-0033895",3,389,596,65.2684563758389
"1815","2021_00-0033895",4,1,1,100
"1816","2021_00-0033895",NA,11,15,73.3333333333333
"1817","2021_00-0033896",1,46,46,100
"1818","2021_00-0033896",2,284,544,52.2058823529412
"1819","2021_00-0033896",3,43,229,18.7772925764192
"1820","2021_00-0033896",4,0,3,0
"1821","2021_00-0033897",1,19,30,63.3333333333333
"1822","2021_00-0033897",2,120,140,85.7142857142857
"1823","2021_00-0033897",3,618,937,65.9551760939168
"1824","2021_00-0033897",4,3,12,25
"1825","2021_00-0033897",5,0,3,0
"1826","2021_00-0033901",1,23,26,88.4615384615385
"1827","2021_00-0033901",2,167,186,89.7849462365591
"1828","2021_00-0033901",3,404,424,95.2830188679245
"1829","2021_00-0033901",4,1,1,100
"1830","2021_00-0033901",NA,13,13,100
"1831","2021_00-0033904",1,5,5,100
"1832","2021_00-0033904",2,162,176,92.0454545454545
"1833","2021_00-0033904",3,855,872,98.0504587155963
"1834","2021_00-0033904",4,93,95,97.8947368421053
"1835","2021_00-0033904",5,10,10,100
"1836","2021_00-0033906",1,48,62,77.4193548387097
"1837","2021_00-0033906",2,112,168,66.6666666666667
"1838","2021_00-0033906",3,253,287,88.1533101045296
"1839","2021_00-0033906",4,14,25,56
"1840","2021_00-0033908",1,2,2,100
"1841","2021_00-0033908",2,85,136,62.5
"1842","2021_00-0033908",3,1101,1104,99.7282608695652
"1843","2021_00-0033908",4,26,26,100
"1844","2021_00-0033908",NA,1,1,100
"1845","2021_00-0033909",0,1,1,100
"1846","2021_00-0033909",1,40,48,83.3333333333333
"1847","2021_00-0033909",2,124,137,90.5109489051095
"1848","2021_00-0033909",3,301,344,87.5
"1849","2021_00-0033909",4,1,1,100
"1850","2021_00-0033910",0,1,1,100
"1851","2021_00-0033910",1,4,4,100
"1852","2021_00-0033910",2,40,40,100
"1853","2021_00-0033910",3,104,104,100
"1854","2021_00-0033910",4,1,1,100
"1855","2021_00-0033921",1,9,35,25.7142857142857
"1856","2021_00-0033921",2,130,150,86.6666666666667
"1857","2021_00-0033921",3,603,637,94.6624803767661
"1858","2021_00-0033921",4,27,27,100
"1859","2021_00-0033921",5,3,3,100
"1860","2021_00-0033923",0,4,6,66.6666666666667
"1861","2021_00-0033923",1,40,122,32.7868852459016
"1862","2021_00-0033923",2,63,161,39.1304347826087
"1863","2021_00-0033923",3,122,226,53.9823008849557
"1864","2021_00-0033925",1,30,65,46.1538461538462
"1865","2021_00-0033925",2,96,168,57.1428571428571
"1866","2021_00-0033925",3,59,317,18.6119873817035
"1867","2021_00-0033925",4,0,1,0
"1868","2021_00-0033932",0,0,6,0
"1869","2021_00-0033932",1,8,42,19.047619047619
"1870","2021_00-0033932",2,131,205,63.9024390243902
"1871","2021_00-0033932",3,419,489,85.6850715746421
"1872","2021_00-0033932",4,2,3,66.6666666666667
"1873","2021_00-0033936",1,1,8,12.5
"1874","2021_00-0033936",2,1,37,2.7027027027027
"1875","2021_00-0033936",3,5,62,8.06451612903226
"1876","2021_00-0033936",4,0,11,0
"1877","2021_00-0033943",1,3,64,4.6875
"1878","2021_00-0033943",2,78,186,41.9354838709677
"1879","2021_00-0033943",3,324,458,70.7423580786026
"1880","2021_00-0033943",4,30,31,96.7741935483871
"1881","2021_00-0033946",1,4,27,14.8148148148148
"1882","2021_00-0033946",2,20,80,25
"1883","2021_00-0033946",3,44,104,42.3076923076923
"1884","2021_00-0033946",4,0,4,0
"1885","2021_00-0033948",1,21,28,75
"1886","2021_00-0033948",2,122,194,62.8865979381443
"1887","2021_00-0033948",3,137,543,25.2302025782689
"1888","2021_00-0033948",4,3,40,7.5
"1889","2021_00-0033950",0,0,7,0
"1890","2021_00-0033950",1,8,87,9.19540229885057
"1891","2021_00-0033950",2,26,187,13.903743315508
"1892","2021_00-0033950",3,14,108,12.962962962963
"1893","2021_00-0033950",4,0,1,0
"1894","2021_00-0033951",1,4,14,28.5714285714286
"1895","2021_00-0033951",2,16,113,14.1592920353982
"1896","2021_00-0033951",3,36,262,13.7404580152672
"1897","2021_00-0033951",4,0,5,0
"1898","2021_00-0033951",NA,0,1,0
"1899","2021_00-0033955",1,20,111,18.018018018018
"1900","2021_00-0033955",2,12,243,4.93827160493827
"1901","2021_00-0033955",3,222,515,43.1067961165049
"1902","2021_00-0033955",4,3,5,60
"1903","2021_00-0033957",1,0,6,0
"1904","2021_00-0033957",2,2,16,12.5
"1905","2021_00-0033957",3,9,54,16.6666666666667
"1906","2021_00-0033958",0,0,1,0
"1907","2021_00-0033958",1,1,4,25
"1908","2021_00-0033958",2,2,15,13.3333333333333
"1909","2021_00-0033958",3,1,49,2.04081632653061
"1910","2021_00-0033960",1,0,3,0
"1911","2021_00-0033960",2,5,34,14.7058823529412
"1912","2021_00-0033960",3,4,113,3.53982300884956
"1913","2021_00-0033960",4,4,54,7.40740740740741
"1914","2021_00-0033960",5,0,1,0
"1915","2021_00-0033995",0,2,2,100
"1916","2021_00-0033995",1,12,12,100
"1917","2021_00-0033995",2,68,68,100
"1918","2021_00-0033995",3,45,45,100
"1919","2021_00-0034011",0,1,4,25
"1920","2021_00-0034011",1,9,34,26.4705882352941
"1921","2021_00-0034011",2,40,201,19.9004975124378
"1922","2021_00-0034011",3,307,475,64.6315789473684
"1923","2021_00-0034011",4,13,25,52
"1924","2021_00-0034052",0,0,3,0
"1925","2021_00-0034052",1,33,59,55.9322033898305
"1926","2021_00-0034052",2,41,211,19.4312796208531
"1927","2021_00-0034052",3,209,545,38.348623853211
"1928","2021_00-0034052",4,3,4,75
"1929","2021_00-0034058",1,0,2,0
"1930","2021_00-0034058",2,0,10,0
"1931","2021_00-0034058",3,7,53,13.2075471698113
"1932","2021_00-0034073",0,6,6,100
"1933","2021_00-0034073",1,51,75,68
"1934","2021_00-0034073",2,59,455,12.967032967033
"1935","2021_00-0034073",3,82,515,15.9223300970874
"1936","2021_00-0034073",4,0,1,0
"1937","2021_00-0034104",1,3,19,15.7894736842105
"1938","2021_00-0034104",2,51,202,25.2475247524752
"1939","2021_00-0034104",3,228,680,33.5294117647059
"1940","2021_00-0034104",4,3,6,50
"1941","2021_00-0034104",5,1,1,100
"1942","2021_00-0034109",1,5,61,8.19672131147541
"1943","2021_00-0034109",2,119,394,30.2030456852792
"1944","2021_00-0034109",3,34,433,7.85219399538106
"1945","2021_00-0034109",4,0,3,0
"1946","2021_00-0034112",1,2,2,100
"1947","2021_00-0034112",2,22,53,41.5094339622642
"1948","2021_00-0034112",3,27,63,42.8571428571429
"1949","2021_00-0034114",1,2,2,100
"1950","2021_00-0034114",2,32,32,100
"1951","2021_00-0034114",3,145,205,70.7317073170732
"1952","2021_00-0034114",4,5,5,100
"1953","2021_00-0034115",0,0,1,0
"1954","2021_00-0034115",1,5,42,11.9047619047619
"1955","2021_00-0034115",2,95,260,36.5384615384615
"1956","2021_00-0034115",3,85,313,27.1565495207668
"1957","2021_00-0034115",4,0,1,0
"1958","2021_00-0034131",1,2,2,100
"1959","2021_00-0034131",2,0,21,0
"1960","2021_00-0034131",3,0,42,0
"1961","2021_00-0034132",0,0,6,0
"1962","2021_00-0034132",1,10,147,6.80272108843537
"1963","2021_00-0034132",2,17,354,4.80225988700565
"1964","2021_00-0034132",3,75,255,29.4117647058824
"1965","2021_00-0034132",4,1,1,100
"1966","2021_00-0034142",1,25,33,75.7575757575758
"1967","2021_00-0034142",2,68,104,65.3846153846154
"1968","2021_00-0034142",3,256,463,55.2915766738661
"1969","2021_00-0034142",4,1,6,16.6666666666667
"1970","2021_00-0034158",0,1,1,100
"1971","2021_00-0034158",1,98,98,100
"1972","2021_00-0034158",2,363,363,100
"1973","2021_00-0034158",3,526,526,100
"1974","2021_00-0034158",4,96,96,100
"1975","2021_00-0034159",1,39,39,100
"1976","2021_00-0034159",2,232,247,93.9271255060729
"1977","2021_00-0034159",3,237,588,40.3061224489796
"1978","2021_00-0034159",4,0,1,0
"1979","2021_00-0034159",NA,10,15,66.6666666666667
"1980","2021_00-0034164",0,0,2,0
"1981","2021_00-0034164",1,1,39,2.56410256410256
"1982","2021_00-0034164",2,2,76,2.63157894736842
"1983","2021_00-0034164",3,9,89,10.1123595505618
"1984","2021_00-0034164",4,0,3,0
"1985","2021_00-0034165",0,0,3,0
"1986","2021_00-0034165",1,5,38,13.1578947368421
"1987","2021_00-0034165",2,25,100,25
"1988","2021_00-0034165",3,37,93,39.7849462365591
"1989","2021_00-0034165",4,0,1,0
"1990","2021_00-0034171",1,23,25,92
"1991","2021_00-0034171",2,70,196,35.7142857142857
"1992","2021_00-0034171",3,11,555,1.98198198198198
"1993","2021_00-0034171",4,0,23,0
"1994","2021_00-0034177",1,4,4,100
"1995","2021_00-0034177",2,19,29,65.5172413793103
"1996","2021_00-0034177",3,96,131,73.2824427480916
"1997","2021_00-0034177",4,25,34,73.5294117647059
"1998","2021_00-0034193",0,1,1,100
"1999","2021_00-0034193",1,22,29,75.8620689655172
"2000","2021_00-0034193",2,3,83,3.6144578313253
"2001","2021_00-0034193",3,18,391,4.60358056265985
"2002","2021_00-0034193",4,0,6,0
"2003","2021_00-0034208",1,0,21,0
"2004","2021_00-0034208",2,8,76,10.5263157894737
"2005","2021_00-0034208",3,17,177,9.6045197740113
"2006","2021_00-0034253",1,13,49,26.530612244898
"2007","2021_00-0034253",2,36,140,25.7142857142857
"2008","2021_00-0034253",3,131,246,53.2520325203252
"2009","2021_00-0034261",1,2,2,100
"2010","2021_00-0034261",2,126,136,92.6470588235294
"2011","2021_00-0034261",3,1104,1104,100
"2012","2021_00-0034261",4,26,26,100
"2013","2021_00-0034261",NA,1,1,100
"2014","2021_00-0034270",0,1,1,100
"2015","2021_00-0034270",1,91,98,92.8571428571429
"2016","2021_00-0034270",2,302,363,83.1955922865014
"2017","2021_00-0034270",3,447,526,84.9809885931559
"2018","2021_00-0034270",4,74,96,77.0833333333333
"2019","2021_00-0034272",1,0,8,0
"2020","2021_00-0034272",2,101,239,42.2594142259414
"2021","2021_00-0034272",3,297,433,68.5912240184757
"2022","2021_00-0034272",4,58,58,100
"2023","2021_00-0034272",5,1,1,100
"2024","2021_00-0034279",1,7,21,33.3333333333333
"2025","2021_00-0034279",2,88,275,32
"2026","2021_00-0034279",3,189,530,35.6603773584906
"2027","2021_00-0034279",4,19,42,45.2380952380952
"2028","2021_00-0034281",0,5,5,100
"2029","2021_00-0034281",1,181,191,94.7643979057592
"2030","2021_00-0034281",2,336,346,97.1098265895954
"2031","2021_00-0034281",3,562,580,96.8965517241379
"2032","2021_00-0034281",4,23,29,79.3103448275862
"2033","2021_00-0034297",0,0,1,0
"2034","2021_00-0034297",1,31,105,29.5238095238095
"2035","2021_00-0034297",2,38,334,11.377245508982
"2036","2021_00-0034297",3,656,964,68.0497925311203
"2037","2021_00-0034297",4,0,4,0
"2038","2021_00-0034301",0,0,1,0
"2039","2021_00-0034301",1,44,99,44.4444444444444
"2040","2021_00-0034301",2,139,325,42.7692307692308
"2041","2021_00-0034301",3,393,904,43.4734513274336
"2042","2021_00-0034301",4,3,4,75
"2043","2021_00-0034311",0,2,3,66.6666666666667
"2044","2021_00-0034311",1,10,56,17.8571428571429
"2045","2021_00-0034311",2,2,62,3.2258064516129
"2046","2021_00-0034311",3,2,132,1.51515151515152
"2047","2021_00-0034311",4,0,1,0
"2048","2021_00-0034317",0,0,1,0
"2049","2021_00-0034317",1,9,21,42.8571428571429
"2050","2021_00-0034317",2,4,54,7.40740740740741
"2051","2021_00-0034317",3,61,139,43.8848920863309
"2052","2021_00-0034319",1,4,4,100
"2053","2021_00-0034319",2,5,25,20
"2054","2021_00-0034319",3,5,91,5.49450549450549
"2055","2021_00-0034319",4,0,4,0
"2056","2021_00-0034331",1,1,10,10
"2057","2021_00-0034331",2,4,46,8.69565217391304
"2058","2021_00-0034331",3,12,120,10
"2059","2021_00-0034331",4,0,1,0
"2060","2021_00-0034342",1,45,56,80.3571428571429
"2061","2021_00-0034342",2,211,226,93.3628318584071
"2062","2021_00-0034342",3,492,553,88.9692585895118
"2063","2021_00-0034342",4,8,8,100
"2064","2021_00-0034342",NA,1,1,100
"2065","2021_00-0034343",0,0,2,0
"2066","2021_00-0034343",1,0,50,0
"2067","2021_00-0034343",2,11,109,10.0917431192661
"2068","2021_00-0034343",3,15,98,15.3061224489796
"2069","2021_00-0034343",4,0,1,0
"2070","2021_00-0034345",1,10,11,90.9090909090909
"2071","2021_00-0034345",2,64,77,83.1168831168831
"2072","2021_00-0034345",3,138,184,75
"2073","2021_00-0034345",4,3,4,75
"2074","2021_00-0034346",0,9,9,100
