season,player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
2017,Dontae Johnson,8764,CB,SF,16,8,0,65.1,3,0,28,48.9,50.3,48.5,59.1,59.9,63.8,0,0,1,47,11,9,4,12,108.7,56,0,99,886,593,1026,16,0,0,16,0,0,1010,1,432,25,15,65,86,0,5,781,150,13.9
2017,Kevin Pierre-Louis,8767,LB,KC,14,8,0,66.7,0,0,16,60.6,55.8,81,61.6,49.9,75.7,1,5,0,65,5.3,2,2,0,120.4,12,0,230,3,133,253,6,0,0,6,0,3,247,16,104,10,11,28,18,6,1,191,181,15.9
2017,Nevin Lawson,8768,CB,DET,15,2,0,69.8,0,1,11,51.9,58,84.8,85,73.5,62.9,1,1,0,41,12.2,6,4,5,104.8,37,0,69,419,339,555,2,0,0,2,0,0,553,7,209,65,8,41,53,2,1,487,183,13.2
2017,Brent Urban,8769,DI,BLT,3,0,1,,0,0,3,,64.5,81.6,58.4,66.3,70.7,0,4,0,,0,0,0,1,0,0,0,0,0,0,123,123,4,69,20,30,0,0,83,40,0,3,4,0,4,0,0,0,
2017,Telvin Smith Sr.,8779,LB,JAX,14,16,0,82.5,0,1,15,70.7,79,39.2,58.3,87.4,42.6,0,5,3,66,17.4,21,2,3,111,52,2,717,18,473,846,36,0,0,36,0,1,810,33,340,74,51,84,63,7,5,571,392,11
2017,Ricardo Allen,8782,S,ATL,15,9,0,77.3,1,0,2,70.4,71.4,62.6,60,74.7,61.5,0,0,1,42,14.8,9,1,4,92.8,17,0,125,13,612,954,4,0,0,4,0,721,950,3,339,90,9,43,22,0,1,159,66,9.4
2017,Bene Benwikere,8783,CB,DAL,2,0,0,66.7,0,0,9,84.9,84.4,72.8,,,74.5,0,0,0,5,0,0,0,0,70.1,2,0,0,10,11,11,0,0,0,0,0,0,11,0,0,1,2,2,3,0,0,9,0,4.5
2017,Aaron Lynch,8785,ED,SF,7,1,0,100,0,0,28,59.5,68.1,0,68.9,79.8,44.6,4,8,0,10,12.5,1,0,4,108.3,1,1,1,0,5,157,156,0,0,152,4,0,1,96,56,0,5,6,1,13,0,10,4,10
2017,Avery Williamson,8786,LB,TEN,16,28,1,75,0,2,31,60.7,80.4,83.6,63,90.2,68.4,2,8,0,54,10,10,1,0,122.8,21,1,596,1,288,654,27,0,0,27,0,0,627,54,312,30,32,62,28,11,1,311,213,14.8
2017,Nat Berhe,8787,S,NYG,8,1,0,66.7,0,0,21,38.4,37.9,75.3,78.3,38.2,29,1,0,0,24,50,2,0,0,99.3,2,1,14,1,21,40,3,0,0,3,0,9,37,5,14,12,1,1,3,2,0,30,7,15
2017,Jeremiah George,8789,LB,IND,14,3,0,87.5,0,0,14,65.7,63.3,10.8,51.5,68.2,62,1,1,0,23,10,2,0,1,101.3,14,1,128,9,107,180,26,0,0,26,0,1,154,27,46,16,10,15,16,3,0,133,94,9.5
2017,Caraun Reid,8793,DI,IND,1,0,0,,0,0,14,,66.1,75,62.3,63.4,,0,1,0,,,0,0,0,0,0,0,0,0,0,18,18,2,16,0,0,0,0,10,8,0,0,0,0,1,0,0,0,
2017,Chris Smith,8794,ED,CIN,16,5,2,100,0,1,7,81.7,63.7,54.7,58.3,61.9,72.1,5,16,0,6,7.7,2,0,2,81.3,2,4,14,0,20,401,387,0,110,178,99,0,14,275,106,0,14,19,2,25,0,7,10,3.5
2017,Ed Stinson,8795,DI,NYJ,4,2,0,,0,0,22,,49.2,78.4,49.5,53.7,28.7,0,0,0,,33.3,1,0,0,0,0,0,0,0,0,51,51,0,30,8,13,0,0,25,26,0,0,0,0,0,0,0,0,
2017,Keith Reaser,8805,CB,KC,1,0,0,33.3,0,0,16,55.7,53.3,76,,47.7,35.2,0,0,0,14,25,1,1,0,43.1,2,0,2,4,34,50,0,0,0,0,0,0,50,0,16,44,0,3,6,0,0,19,0,9.5
2017,Devon Kennard,8809,ED,NYG,15,6,1,76.9,0,0,21,68.1,68.9,89,56.4,70.8,63.3,4,6,0,20,10,4,0,0,118.1,10,4,110,3,129,543,412,0,41,343,28,0,131,191,223,18,26,30,13,14,1,82,50,8.2
2017,Kenneth Acker,8815,CB,KC,12,2,0,70.6,0,0,16,57.1,60.1,81.8,,70.4,75.3,0,0,1,27,9.5,2,2,2,74.9,12,0,34,104,130,209,3,0,0,3,0,52,206,0,79,15,3,17,17,0,0,157,65,13.1
2017,Alfred Blue,8816,HB,HST,2,0,0,,0,0,13,,60,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
2017,Antone Exum Jr.,8817,S,SF,1,0,0,,0,0,28,49.7,45.8,74.8,,57,80.1,0,0,0,,0,0,0,0,0,0,0,1,0,29,41,0,0,0,0,0,39,41,0,12,1,0,3,0,0,0,0,0,
2017,E.J. Gaines,8823,CB,BUF,11,5,0,63.3,1,2,4,79,78.5,88,54.3,67.1,69.5,0,0,1,29,9.5,6,7,3,74.8,38,0,24,585,393,654,8,0,0,8,0,1,646,3,258,36,21,52,60,0,1,307,90,8.1
2017,Brandon Dixon,8830,CB,NYG,5,4,0,70,2,1,21,47.7,46.7,0,54.7,60.8,42.6,0,0,0,50,11.5,3,3,2,131.1,21,0,40,210,149,257,1,0,0,1,0,0,256,3,105,5,4,19,30,0,3,269,119,12.8
2017,Marquis Flowers,8846,LB,NE,11,2,0,68.8,0,1,19,64.9,55,85.6,50.4,46.1,69.2,0,3,0,17,10.7,3,0,0,85.7,11,4,129,11,137,283,135,0,0,135,0,0,148,73,73,8,15,23,16,7,0,101,78,9.2
2017,Dan McCullers,8849,DI,PIT,4,0,0,,0,0,25,60,76.3,73,66.7,68,69.6,0,1,0,,0,0,0,0,0,0,0,0,0,0,13,13,4,4,1,4,0,0,5,8,0,0,1,0,1,0,0,0,
2017,Andre Hal,8850,S,HST,16,11,0,72.2,0,2,13,64.4,69.6,82.8,57.7,77.3,62.6,1,2,3,80,12.5,9,2,0,117,26,0,409,26,544,939,19,0,0,19,0,381,920,19,376,104,16,52,36,3,8,431,199,16.6
2017,Michael Campanaro,8852,WR,BLT,1,0,0,,0,0,3,,47.5,60,,51.8,28.1,0,0,0,,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2017,T.J. Carrie,8853,CB,OAK,16,10,0,69.6,1,0,23,75,74.5,87,60.7,66.4,80.8,1,1,0,63,7.5,7,8,2,104.5,64,0,110,288,592,1023,22,0,0,22,0,1,1001,15,416,602,31,76,92,2,3,741,344,11.6
2017,Shamar Stephen,8854,DI,MIN,15,2,0,,0,0,18,62.3,68.6,69.1,57.1,70.7,64.8,3,4,0,,4.5,1,0,1,0,0,1,0,0,0,384,384,66,309,0,9,0,0,191,193,0,14,19,0,8,0,0,0,
2017,Beau Allen,8858,DI,PHI,15,3,0,,0,0,24,55.3,65.1,68.2,58.4,71.7,75.1,1,19,0,,4.8,1,0,1,0,0,1,0,0,0,423,423,17,331,0,75,0,0,279,144,0,18,17,0,21,0,0,0,
2017,Trevor Reilly,8867,LB,NE,5,1,0,100,0,0,19,68.2,68.9,78.7,54.5,66.7,77.2,0,0,0,5,12.5,1,0,0,87.5,1,0,6,0,12,57,51,0,0,51,0,0,6,8,37,0,3,6,1,0,0,5,10,5
2017,Terrence Fede,8868,ED,MIA,14,4,0,100,1,0,17,80.5,60,56.5,58.6,54.3,76.2,2,2,0,4,0,0,0,1,83.3,1,0,2,0,3,173,168,1,29,119,19,1,5,71,99,0,6,7,1,4,0,4,4,4
2017,Shelby Harris,8869,DI,DEN,16,10,2,,0,0,10,,76.3,87.4,60.3,79.5,58.3,4,9,0,,8.3,3,0,0,0,0,6,1,0,0,516,515,64,318,42,91,0,1,296,220,0,20,23,0,19,0,0,0,
2017,Corey Nelson,8876,LB,DEN,5,1,0,100,0,0,10,60.9,63.4,75.9,52.2,68.8,77.8,0,1,0,7,0,0,0,0,95.8,3,0,35,0,24,44,3,0,0,3,0,0,41,6,14,5,2,3,3,1,0,21,22,7
2017,Terrance Mitchell,8888,CB,KC,14,4,0,51.7,2,0,16,61.1,63.6,59.7,,75.4,72.6,0,0,4,54,7,4,10,8,84.6,46,0,44,608,451,705,2,0,0,2,0,0,703,0,254,51,6,49,89,0,6,762,154,16.6
2017,Howard Jones,8909,ED,CHI,4,0,0,,0,0,6,,63.4,75.6,60.2,63.6,75.2,0,1,0,,0,0,0,0,0,0,1,0,0,0,34,34,0,0,34,0,0,0,24,10,0,3,2,0,2,0,0,0,
2017,Dewey McDonald,8913,LB,SEA,1,0,0,,0,0,29,,60,67.9,,60,,0,0,0,,,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
2017,Bennie Fowler,8914,WR,DEN,1,0,0,,1,0,10,,60,60,,60,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2017,Brock Coyle,8929,LB,SF,15,12,0,82.5,0,1,28,50.7,51.8,84,57.9,54.5,55.5,3,5,0,26,14.7,10,1,0,117,33,1,604,0,296,646,9,0,0,9,0,3,637,45,305,30,22,46,40,9,2,323,228,9.8
2017,Kerry Wynn,8938,ED,NYG,15,3,0,,0,0,21,51,56.5,87,49.2,65.1,77.4,0,2,0,,0,0,0,0,0,0,1,0,0,3,252,252,0,17,191,44,0,0,131,118,0,9,10,0,3,0,0,0,
2017,Jamie Meder,8940,DI,CLV,10,4,0,,0,0,8,56.3,62.9,20.2,55.7,74,74.7,1,1,0,,0,0,0,2,0,0,0,0,0,4,178,178,64,113,0,1,0,0,88,86,0,8,9,0,2,0,0,0,
2017,Ethan Westbrooks,8976,DI,LA,16,7,1,,0,0,26,60,63.5,66.6,66.4,59.1,75.9,1,11,0,,4.8,1,0,1,0,0,3,0,0,0,333,333,151,122,0,60,0,0,172,161,0,13,13,0,15,0,0,0,
2017,Denico Autry,8982,DI,OAK,16,8,6,,0,0,23,71.7,67.3,29.2,62.8,69.6,72.2,5,20,0,,7.1,2,0,5,0,0,6,0,0,5,594,594,35,279,130,150,0,0,377,212,0,20,18,0,31,0,0,0,
2017,Robert Nelson,8989,CB,NYJ,2,2,0,83.3,0,0,22,44.6,48.4,75.5,,67.9,80.5,0,0,0,23,0,0,0,0,116,5,0,2,8,25,41,0,0,0,0,0,0,41,0,16,31,1,4,6,0,0,71,13,14.2
2017,Shaquil Barrett,9000,ED,DEN,16,6,0,72.7,2,2,10,61.3,82.6,66.6,79.4,78.7,74.2,10,29,0,19,7.5,3,0,2,95.6,8,4,23,7,76,664,618,0,0,617,1,0,46,324,264,16,27,31,11,43,0,87,66,10.9
2017,Josh Mauro,9003,DI,ARZ,13,6,1,,1,0,1,,50.5,32,53.3,55.9,65.2,1,6,0,,4.3,1,0,3,0,0,1,0,0,0,334,333,3,112,185,33,0,1,163,171,0,11,16,0,8,0,0,0,
2017,Todd Davis,9007,LB,DEN,14,17,0,73.5,0,0,10,51.1,65.3,0,59.7,83.2,79.8,0,3,0,34,5.1,4,0,5,104.9,25,1,481,1,236,520,13,0,0,13,0,0,507,20,264,25,31,57,34,4,1,259,194,10.4
2017,Kasim Edebali,9011,ED,NO,12,0,0,100,0,0,20,36.1,49.9,82.2,61.9,49,70.5,1,5,0,10,66.7,2,0,0,136.8,3,0,2,0,7,103,99,0,0,98,1,0,4,49,47,1,0,1,3,6,1,22,10,7.3
2017,Christian Jones,9020,LB,CHI,15,18,0,85.4,0,1,6,52.9,55.8,33.2,59.1,62.8,81.2,2,5,0,22,5.8,5,2,2,112.2,41,2,474,8,316,623,65,0,0,65,0,2,558,46,261,74,28,63,48,9,2,365,238,8.9
2017,Robert Thomas,9022,DI,NYG,15,6,0,,0,0,21,55,60.9,84.6,55.2,64.8,47.5,0,4,0,,11.8,2,0,0,0,0,0,1,0,7,236,235,85,147,2,1,0,1,136,93,0,6,9,0,4,0,0,0,
2017,Tenny Palepoi,9028,ED,LAC,15,4,0,,0,0,27,60.5,62.1,64.1,51.8,70.5,57.7,1,5,0,,17.2,5,0,1,0,0,1,2,0,2,269,267,20,95,130,22,0,2,155,112,0,17,20,0,7,0,0,0,
2017,Senorise Perry,9035,HB,MIA,2,0,0,,0,0,17,,60.1,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
2017,Malcolm Butler,9040,CB,NE,16,4,0,57.8,2,3,19,71.6,72.8,69,91.9,63.2,71.3,2,1,2,46,10.8,7,11,6,95.5,52,1,60,857,670,1038,13,0,0,13,0,2,1025,10,358,106,17,54,90,4,6,698,233,13.4
2017,Chris McCain,9063,ED,LAC,15,2,0,,1,2,27,73.3,65.4,61.9,59.9,66.6,71.2,0,8,0,,6.7,1,0,1,0,0,5,7,0,1,242,233,0,0,229,4,0,9,167,74,0,14,12,0,13,0,0,0,
2017,Adarius Taylor,9074,LB,TB,10,6,0,68.2,0,1,30,55.6,58.8,81.4,67.4,60,56,1,2,0,17,19.4,6,1,1,96.2,15,1,203,1,149,284,37,0,0,37,0,1,247,16,119,42,12,19,22,4,1,117,58,7.8
2017,Anthony Johnson,9109,DI,IND,1,0,0,,0,0,14,,75.1,69.8,56.1,68.3,67.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,2,0,0,3,2,0,1,1,0,0,0,0,0,
2017,Marcus Williams,9115,CB,HST,12,0,0,54.8,0,0,13,55.4,55.6,85.8,,53.1,63.1,0,0,1,41,11.8,2,2,2,76.3,17,0,7,160,134,188,0,0,0,0,0,2,188,0,54,16,4,15,31,0,1,232,66,13.6
2017,Tyler Patmon,9135,CB,JAX,8,0,0,100,0,0,15,59,63.7,76.5,,74.5,44.1,0,0,0,9,20,1,0,0,93.1,3,0,4,17,26,45,1,0,0,1,0,1,44,0,19,22,1,4,3,0,0,19,14,6.3
2017,DeAndre Coleman,9157,DI,BUF,6,1,0,,1,0,4,60,43.5,37.3,51.7,47.3,72.1,0,1,0,,12.5,1,0,1,0,0,0,0,0,0,129,129,9,117,0,3,0,0,58,71,0,4,6,0,1,0,0,0,
2017,Adrian Phillips,9177,S,LAC,15,9,0,75.5,2,1,27,68,63.3,84.5,53.6,52.4,59,1,3,2,26,12.9,9,4,2,83.1,37,0,344,12,349,521,67,0,0,67,0,28,454,15,157,68,19,52,49,4,1,333,238,9
2017,David Fluellen,9184,HB,TEN,2,0,0,,0,0,31,,60,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
2017,Zach Kerr,9195,DI,DEN,11,8,1,,0,0,10,,76.5,33.7,67.3,78.9,76.1,1,4,0,,5.3,1,0,2,0,0,1,1,0,0,249,248,12,124,32,80,0,1,125,124,0,10,10,0,6,0,0,0,
2017,Damien Williams,9205,HB,MIA,1,0,0,,0,0,17,,61.4,60.1,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2017,C.J. Goodwin,9243,CB,ARZ,6,0,0,88.9,0,0,1,37.2,35.7,0,,62.4,78.7,0,0,0,22,0,0,0,2,111.6,8,0,9,55,56,71,0,0,0,0,0,0,71,1,14,5,2,5,9,0,0,97,48,12.1
2017,Daniel Sorensen,9253,S,KC,15,13,0,72.2,0,0,16,69.5,59,28.2,67,39.2,49.2,6,7,1,45,16.2,17,5,3,110,39,2,438,19,569,991,75,0,0,75,0,337,916,46,376,121,23,75,54,15,3,478,275,12.3
2017,Brandon Dunn,9262,DI,HST,16,6,0,100,0,0,13,51.1,63.3,54.5,56.9,68,77.2,2,6,0,10,0,0,0,2,108.3,1,0,3,0,5,416,413,236,174,0,3,0,3,179,232,0,12,17,1,8,0,10,4,10
2017,Joe Thomas,9272,LB,GB,6,2,0,88.9,0,0,12,47.9,58,78,57.7,70,47.1,0,0,0,22,16.7,2,1,0,107.9,8,1,86,1,44,104,5,0,0,5,0,0,99,11,49,12,6,8,9,1,0,89,43,11.1
2017,Freddie Martino,9292,WR,TB,1,0,0,,0,0,30,,60,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
2017,Garrison Smith,9310,DI,SEA,8,2,0,,0,0,29,,53.7,33.5,65.1,51.2,72.6,3,4,0,,0,0,0,1,0,0,0,0,0,0,115,115,13,73,0,29,0,0,57,58,0,3,7,0,7,0,0,0,
2017,Mike Pennel,9316,DI,NYJ,16,5,0,,0,0,22,57.2,61.4,21.6,58.1,67.7,51.9,1,6,0,,7.1,2,0,4,0,0,0,1,0,1,301,300,160,139,1,0,0,1,115,185,0,17,21,0,7,0,0,0,
2017,K'Waun Williams,9332,CB,SF,14,2,0,75,0,2,28,73.8,75.3,85.8,68.9,70.9,59.5,1,4,1,24,15.3,9,4,1,89.7,45,1,38,29,410,632,11,0,0,11,0,5,621,18,204,549,22,48,60,6,1,382,158,8.5
2017,Dante Fowler Jr.,9436,ED,JAX,16,3,0,100,2,2,15,55,56.4,0,69.7,54.2,55.2,2,26,0,16,20,3,0,9,118.8,2,9,0,0,13,464,464,0,0,463,1,0,0,354,97,0,16,9,2,37,0,25,28,12.5
2017,Leonard Williams,9439,DI,NYJ,16,18,1,,0,0,22,72.8,75.3,62.8,66.7,71.9,46.9,17,26,1,,14.3,8,0,3,0,0,3,5,0,6,877,872,141,535,68,128,0,5,503,368,0,26,30,0,46,0,0,0,
2017,Vic Beasley Jr.,9441,ED,ATL,14,4,2,100,1,1,2,64.5,57.8,33.7,54.9,67.8,36.8,0,22,0,12,26.5,9,0,4,97.2,6,6,17,1,32,483,457,0,0,456,1,0,26,308,143,7,17,21,6,28,0,44,40,7.3
2017,Trae Waynes,9444,CB,MIN,16,2,0,57.8,2,0,18,66.8,70.9,86.7,63.6,81.8,72.6,0,0,2,52,11.6,8,5,4,83,59,1,110,784,593,917,2,0,0,2,0,0,915,0,324,20,25,59,102,1,3,762,164,12.9
2017,Danny Shelton,9445,DI,CLV,14,7,1,100,0,0,8,52.9,69.6,69.7,53.3,78.7,31.7,1,5,0,18,16.3,7,0,1,118.8,2,0,0,0,13,469,469,210,248,0,11,0,0,185,271,0,25,29,2,6,0,26,15,13
2017,Kevin Johnson,9449,CB,HST,12,7,0,78,0,0,13,34,38.6,86.5,53.2,59.7,48.1,0,1,0,53,16.3,8,2,8,137.3,39,0,49,489,330,579,2,0,0,2,0,0,577,3,246,39,15,34,50,1,5,448,147,11.5
2017,Arik Armstead,9450,ED,SF,6,1,0,,1,0,28,60.8,70.1,49.1,70.6,66,63,1,13,0,,15.4,2,0,2,0,0,1,0,0,4,304,304,0,31,236,37,0,0,158,142,0,10,10,0,15,0,0,0,
2017,Marcus Peters,9451,CB,KC,14,7,0,56.9,1,3,16,80.6,80.7,9.1,60,85.2,80.4,0,1,5,56,4,2,3,8,66,41,0,78,820,584,967,14,0,0,14,0,4,953,1,382,51,11,41,72,1,4,464,131,11.3
2017,Bud Dupree,9455,ED,PIT,15,11,0,66.7,3,0,25,59,56.1,48.9,61.6,52.3,38.7,0,34,0,10,17,8,0,4,74.7,8,6,54,2,131,794,707,0,0,707,0,0,87,353,310,31,26,28,12,40,0,49,18,6.1
2017,Shane Ray,9456,ED,DEN,8,9,0,100,0,0,10,47,52.6,9.9,62.6,57,50.6,3,12,0,27,13.6,3,0,4,118.8,6,1,16,1,28,354,330,0,0,330,0,0,24,172,154,7,6,10,6,16,0,82,51,13.7
2017,Shaq Thompson,9458,LB,CAR,14,9,1,78.6,1,0,5,49.2,63.9,64.3,75.7,78.6,73.1,3,9,0,26,10.2,6,0,2,118.8,33,2,216,12,307,640,169,0,0,169,0,2,471,65,268,241,24,44,42,14,2,365,178,11.1
2017,Byron Jones,9460,S,DAL,16,7,0,63.9,2,1,9,68.8,65.3,8.8,63.3,62.1,73.2,2,5,1,33,9.6,7,4,5,99.2,39,0,231,34,541,910,67,0,0,67,0,396,843,33,336,182,21,59,61,7,5,342,172,8.8
2017,Damarious Randall,9463,CB,GB,14,6,0,62.3,0,0,12,58.1,62.7,59.6,44.9,84.6,54.3,0,2,4,34,13.2,7,3,1,81.7,33,0,58,377,419,717,20,0,0,20,0,16,697,19,279,246,16,40,53,2,4,433,145,13.1
2017,Stephone Anthony,9464,LB,MIA,7,1,0,73.3,0,0,17,74.4,56.2,0,58.2,25.3,50.9,1,1,0,16,16.7,3,0,1,106,11,0,96,4,89,130,10,0,0,10,0,1,120,21,20,19,5,14,15,2,1,74,31,6.7
2017,Malcom Brown,9465,DI,NE,13,16,0,,0,0,19,65.5,79.9,45.2,59.6,86.9,69.4,3,12,0,,5.9,3,0,3,0,0,3,0,0,0,537,537,210,312,1,14,0,0,286,251,0,30,32,0,18,0,0,0,
2017,Landon Collins,9466,S,NYG,15,20,1,64.9,0,1,21,81.6,82.3,65.7,72.5,77.3,78.4,2,8,2,67,9.3,10,4,1,94.8,24,0,371,32,495,908,91,0,0,91,0,315,817,39,374,99,37,78,37,10,2,383,175,16
2017,Mario Edwards Jr.,9468,DI,OAK,14,3,0,,0,0,23,58.6,61.1,56.5,54.6,68.8,70,4,11,0,,8,2,0,2,0,0,4,2,0,3,475,473,14,195,78,186,0,2,273,199,0,20,20,0,19,0,0,0,
2017,Preston Smith,9471,ED,WAS,16,4,1,62.5,1,0,32,57.8,63.7,52.7,68.1,59.5,54,13,18,2,7,16.7,6,0,4,29.7,5,8,12,3,72,754,723,0,5,715,3,1,31,368,314,15,24,26,8,39,0,29,21,5.8
2017,Eddie Goldman,9472,DI,CHI,15,12,0,,0,0,6,63.7,65.2,63.1,60.9,64.9,68.6,3,13,0,,3.9,2,0,2,0,0,1,1,0,0,608,607,258,335,0,14,0,1,323,285,0,24,37,0,17,0,0,0,
2017,Benardrick McKinney,9476,LB,HST,16,19,1,82.8,0,1,13,58.5,69,52,53,83.8,80.2,4,12,0,66,7.4,7,0,3,114.2,24,3,781,0,343,959,166,0,0,166,0,0,793,229,387,12,38,69,29,19,1,251,201,10.5
2017,Hau'oli Kikaha,9477,ED,NO,12,0,0,0,0,0,20,84.6,67.8,86.8,55.5,70.3,77.2,0,4,0,,14.3,1,1,0,39.6,0,4,1,0,12,209,206,0,2,202,2,0,3,149,48,2,8,6,1,8,0,0,0,
2017,Eric Kendricks,9478,LB,MIN,16,29,1,65.4,0,0,18,66.7,65.5,68.7,52.2,64.3,53,5,7,1,27,13.9,17,3,2,80,51,1,863,5,559,968,6,0,0,6,0,5,962,62,347,88,38,76,78,13,2,379,253,7.4
2017,Jaquiski Tartt,9479,S,SF,9,9,0,65.4,0,0,28,81.2,78.6,58.1,70.7,67,63.8,1,3,1,25,10.7,6,2,1,91.5,17,1,233,12,318,595,93,0,0,93,0,158,502,18,259,99,20,41,26,5,2,158,91,9.3
2017,Eric Rowe,9480,CB,NE,8,2,0,59.3,0,0,19,53.2,51.1,83,50.4,42.6,67.5,0,1,0,69,7.7,1,2,0,105.5,16,0,10,51,176,261,2,0,0,2,0,2,259,6,79,196,2,10,27,1,1,270,164,16.9
2017,Denzel Perryman,9481,LB,LAC,7,3,0,87,0,0,27,64.4,59.2,82.1,49.9,52.2,43.3,0,1,0,21,20,9,2,0,96.4,20,0,238,0,162,273,1,0,0,1,0,1,272,8,103,33,16,33,23,1,0,164,66,8.2
2017,Ronald Darby,9483,CB,PHI,8,2,0,55.3,1,0,24,78.8,79.9,85.1,,75,89.3,0,0,3,57,0,0,2,4,57.2,26,0,31,331,245,379,0,0,0,0,0,4,379,0,134,13,7,29,47,0,1,322,143,12.4
2017,Nate Orchard,9484,ED,CLV,16,4,0,33.3,0,1,8,81.8,66.3,74.4,56.6,63.6,47.7,4,10,0,3,12,3,0,1,42.4,1,2,6,0,11,431,424,0,4,352,68,0,7,233,187,1,12,18,3,16,0,3,1,3
2017,Jordan Phillips,9485,DI,MIA,13,7,3,,0,0,17,57.8,59.9,51,72.1,50.8,53.2,4,18,0,,11.1,2,0,2,0,0,3,1,0,5,401,400,59,289,3,49,0,1,231,165,0,9,9,0,25,0,0,0,
2017,Markus Golden,9491,ED,ARZ,4,0,0,100,0,0,1,48.4,55.2,14.4,61.2,61.5,30.1,3,13,0,21,23.1,3,0,3,111.1,3,0,3,1,13,231,226,0,1,224,1,0,5,132,86,0,8,10,3,16,0,32,31,10.7
2017,Quinten Rollins,9495,CB,GB,6,1,0,94.4,0,0,12,50.7,44,0,65.4,33.6,27.2,0,1,0,34,33.3,6,1,1,124.5,17,0,13,14,75,139,14,0,0,14,0,0,125,11,53,98,6,11,18,1,1,170,85,10
2017,Frank Clark,9496,ED,SEA,16,5,2,,1,2,29,63.5,69.9,22.5,79.3,56.4,53,7,39,0,,22.2,6,0,8,0,0,10,12,0,9,740,727,1,30,666,30,0,13,476,255,1,22,16,0,56,0,0,0,
2017,Jordan Richards,9497,S,NE,16,3,0,76.2,0,1,19,65.3,62.4,82.1,40.1,62.3,43.7,0,2,0,32,20.7,6,1,0,109,16,0,153,5,191,274,54,0,0,54,0,31,220,23,60,31,5,20,21,2,1,139,61,8.7
2017,Duke Johnson Jr.,9510,HB,CLV,1,0,0,,0,0,8,,60,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2017,P.J. Williams,9511,CB,NO,14,7,0,63.8,0,1,20,67.1,69.4,56.9,44.5,86.3,59.8,1,3,2,44,12.5,6,5,4,79.3,30,0,46,311,400,633,16,0,0,16,0,4,617,22,211,255,14,35,47,4,1,391,211,13
2017,Eli Harold,9512,LB,SF,16,4,0,93.8,0,0,28,51,56.8,70.9,54.8,62.4,65.2,2,2,0,20,10,3,0,1,140.9,15,2,16,0,111,452,413,0,0,413,0,0,39,104,237,23,13,23,16,6,2,133,99,8.9
2017,Craig Mager,9516,CB,LAC,1,0,0,100,0,0,27,60,37.8,61.5,,,,0,0,0,7,,0,0,0,95.8,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,9,7
2017,Jordan Hicks,9517,LB,PHI,7,4,0,81,0,0,24,71.5,64.3,83.2,61.6,43.9,36,2,3,0,31,18.5,5,0,0,115.1,17,0,234,0,168,268,5,0,0,5,0,10,263,26,74,19,7,18,21,5,1,164,107,9.6
2017,Sammie Coates,9520,WR,CLV,1,0,0,,0,0,8,,60,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2017,Danielle Hunter,9521,ED,MIN,16,8,1,75,0,0,18,56.6,74.2,84.5,66.1,77.1,68.1,4,48,0,38,10,4,0,1,156.3,3,8,0,0,15,773,772,0,4,721,47,0,1,504,254,0,29,28,4,60,1,52,39,17.3
2017,Carl Davis,9523,DI,BLT,15,4,1,,0,0,3,60,64.8,69.3,54.2,69.1,29.5,0,7,0,,12.5,3,0,1,0,0,1,0,0,1,300,300,6,131,60,103,0,0,142,157,0,16,17,0,8,0,0,0,
