"","gsis_id","offense_personnel","snap_count","team_snaps","snap_personnel_usage"
"4950","00-0035289","1 RB, 3 TE, 1 WR",21,34,61.7647058823529
"4951","00-0035291","1 RB, 0 TE, 4 WR",0,2,0
"4952","00-0035291","1 RB, 1 TE, 3 WR",22,91,24.1758241758242
"4953","00-0035291","1 RB, 2 TE, 2 WR",2,15,13.3333333333333
"4954","00-0035291","1 RB, 3 TE, 1 WR",1,4,25
"4955","00-0035291","2 RB, 2 TE, 1 WR",1,1,100
"4956","00-0035295","1 RB, 0 TE, 4 WR",2,7,28.5714285714286
"4957","00-0035295","1 RB, 1 TE, 3 WR",440,581,75.7314974182444
"4958","00-0035295","1 RB, 2 TE, 2 WR",43,68,63.2352941176471
"4959","00-0035295","1 RB, 3 TE, 1 WR",11,12,91.6666666666667
"4960","00-0035295","2 RB, 2 TE, 1 WR",4,6,66.6666666666667
"4961","00-0035298","0 RB, 0 TE, 5 WR",2,2,100
"4962","00-0035298","0 RB, 2 TE, 3 WR",1,5,20
"4963","00-0035298","0 RB, 3 TE, 2 WR",0,3,0
"4964","00-0035298","1 RB, 0 TE, 4 WR",10,12,83.3333333333333
"4965","00-0035298","1 RB, 1 TE, 3 WR",100,372,26.8817204301075
"4966","00-0035298","1 RB, 2 TE, 2 WR",27,139,19.4244604316547
"4967","00-0035298","1 RB, 3 TE, 1 WR",12,37,32.4324324324324
"4968","00-0035300","0 RB, 1 TE, 4 WR",1,4,25
"4969","00-0035300","0 RB, 2 TE, 3 WR",0,1,0
"4970","00-0035300","1 RB, 1 TE, 3 WR",374,518,72.2007722007722
"4971","00-0035300","1 RB, 2 TE, 2 WR",95,143,66.4335664335664
"4972","00-0035300","1 RB, 3 TE, 1 WR",8,11,72.7272727272727
"4973","00-0035300","2 RB, 0 TE, 3 WR",1,4,25
"4974","00-0035300","2 RB, 1 TE, 2 WR",63,76,82.8947368421053
"4975","00-0035300","2 RB, 1 TE, 3 WR",1,1,100
"4976","00-0035300","2 RB, 2 TE, 1 WR",37,48,77.0833333333333
"4977","00-0035300","2 RB, 3 TE, 0 WR",3,3,100
"4978","00-0035304","0 RB, 1 TE, 4 WR",0,2,0
"4979","00-0035304","1 RB, 1 TE, 3 WR",0,106,0
"4980","00-0035304","1 RB, 2 TE, 2 WR",0,55,0
"4981","00-0035304","1 RB, 3 TE, 1 WR",0,7,0
"4982","00-0035304","2 RB, 1 TE, 2 WR",0,3,0
"4983","00-0035304","2 RB, 2 TE, 1 WR",3,7,42.8571428571429
"4984","00-0035304","2 RB, 3 TE, 0 WR",0,4,0
"4985","00-0035308","0 RB, 0 TE, 5 WR",0,1,0
"4986","00-0035308","0 RB, 1 TE, 4 WR",0,1,0
"4987","00-0035308","1 RB, 0 TE, 4 WR",0,52,0
"4988","00-0035308","1 RB, 1 TE, 3 WR",131,499,26.25250501002
"4989","00-0035308","1 RB, 2 TE, 2 WR",61,61,100
"4990","00-0035308","2 RB, 0 TE, 3 WR",0,3,0
"4991","00-0035308","2 RB, 1 TE, 2 WR",18,78,23.0769230769231
"4992","00-0035308","2 RB, 2 TE, 1 WR",5,5,100
"4993","00-0035311","0 RB, 1 TE, 4 WR",0,4,0
"4994","00-0035311","0 RB, 2 TE, 3 WR",0,24,0
"4995","00-0035311","0 RB, 3 TE, 2 WR",0,1,0
"4996","00-0035311","1 RB, 0 TE, 4 WR",1,1,100
"4997","00-0035311","1 RB, 1 TE, 3 WR",142,305,46.5573770491803
"4998","00-0035311","1 RB, 2 TE, 2 WR",367,683,53.7335285505124
"4999","00-0035311","1 RB, 3 TE, 1 WR",27,65,41.5384615384615
"5000","00-0035311","1 RB, 3 TE, 2 WR",2,2,100
"5001","00-0035311","1 RB, 4 TE, 0 WR",1,1,100
"5002","00-0035311","2 RB, 1 TE, 2 WR",9,9,100
"5003","00-0035311","2 RB, 2 TE, 1 WR",7,7,100
"5004","00-0035317","0 RB, 0 TE, 5 WR",0,1,0
"5005","00-0035317","0 RB, 1 TE, 4 WR",0,3,0
"5006","00-0035317","1 RB, 0 TE, 4 WR",4,51,7.84313725490196
"5007","00-0035317","1 RB, 1 TE, 3 WR",7,105,6.66666666666667
"5008","00-0035317","1 RB, 2 TE, 2 WR",5,32,15.625
"5009","00-0035317","2 RB, 0 TE, 3 WR",0,8,0
"5010","00-0035317","2 RB, 1 TE, 2 WR",0,2,0
"5011","00-0035317","2 RB, 2 TE, 1 WR",0,3,0
"5012","00-0035328","0 RB, 1 TE, 4 WR",5,5,100
"5013","00-0035328","1 RB, 0 TE, 4 WR",8,8,100
"5014","00-0035328","1 RB, 1 TE, 3 WR",396,396,100
"5015","00-0035328","1 RB, 2 TE, 2 WR",82,82,100
"5016","00-0035328","1 RB, 3 TE, 1 WR",8,8,100
"5017","00-0035328","2 RB, 0 TE, 3 WR",12,12,100
"5018","00-0035328","2 RB, 1 TE, 2 WR",67,67,100
"5019","00-0035328","2 RB, 2 TE, 1 WR",15,15,100
"5020","00-0035328","3 RB, 0 TE, 2 WR",1,1,100
"5021","00-0035329","0 RB, 1 TE, 4 WR",0,2,0
"5022","00-0035329","1 RB, 0 TE, 4 WR",0,1,0
"5023","00-0035329","1 RB, 1 TE, 3 WR",101,563,17.9396092362345
"5024","00-0035329","1 RB, 2 TE, 2 WR",187,256,73.046875
"5025","00-0035329","1 RB, 3 TE, 1 WR",33,42,78.5714285714286
"5026","00-0035329","1 RB, 4 TE, 0 WR",3,3,100
"5027","00-0035329","2 RB, 0 TE, 3 WR",0,10,0
"5028","00-0035329","2 RB, 1 TE, 2 WR",15,29,51.7241379310345
"5029","00-0035329","2 RB, 2 TE, 1 WR",10,10,100
"5030","00-0035329","2 RB, 3 TE, 0 WR",0,3,0
"5031","00-0035341","1 RB, 0 TE, 4 WR",5,8,62.5
"5032","00-0035341","1 RB, 1 TE, 3 WR",70,321,21.8068535825545
"5033","00-0035341","1 RB, 2 TE, 2 WR",3,39,7.69230769230769
"5034","00-0035341","1 RB, 3 TE, 1 WR",0,17,0
"5035","00-0035341","2 RB, 2 TE, 1 WR",1,2,50
"5036","00-0035342","0 RB, 1 TE, 4 WR",0,2,0
"5037","00-0035342","0 RB, 2 TE, 3 WR",0,9,0
"5038","00-0035342","0 RB, 3 TE, 2 WR",0,1,0
"5039","00-0035342","1 RB, 1 TE, 3 WR",22,85,25.8823529411765
"5040","00-0035342","1 RB, 2 TE, 2 WR",35,290,12.0689655172414
"5041","00-0035342","1 RB, 3 TE, 1 WR",3,36,8.33333333333333
"5042","00-0035342","1 RB, 3 TE, 2 WR",0,2,0
"5043","00-0035342","1 RB, 4 TE, 0 WR",0,1,0
"5044","00-0035342","2 RB, 1 TE, 2 WR",0,2,0
"5045","00-0035342","2 RB, 2 TE, 1 WR",0,5,0
"5046","00-0035345","0 RB, 1 TE, 4 WR",0,1,0
"5047","00-0035345","0 RB, 2 TE, 3 WR",0,1,0
"5048","00-0035345","1 RB, 1 TE, 3 WR",13,273,4.76190476190476
"5049","00-0035345","1 RB, 2 TE, 2 WR",32,82,39.0243902439024
"5050","00-0035345","1 RB, 3 TE, 1 WR",5,5,100
"5051","00-0035345","2 RB, 0 TE, 3 WR",0,2,0
"5052","00-0035345","2 RB, 1 TE, 2 WR",4,9,44.4444444444444
"5053","00-0035345","2 RB, 2 TE, 1 WR",2,5,40
"5054","00-0035345","2 RB, 3 TE, 0 WR",1,1,100
"5055","00-0035345","3 RB, 1 TE, 1 WR",5,6,83.3333333333333
"5056","00-0035350","0 RB, 1 TE, 4 WR",0,1,0
"5057","00-0035350","0 RB, 2 TE, 3 WR",3,7,42.8571428571429
"5058","00-0035350","1 RB, 1 TE, 3 WR",45,126,35.7142857142857
"5059","00-0035350","1 RB, 2 TE, 2 WR",126,315,40
"5060","00-0035350","1 RB, 3 TE, 1 WR",1,33,3.03030303030303
"5061","00-0035350","1 RB, 3 TE, 2 WR",0,1,0
"5062","00-0035350","1 RB, 4 TE, 0 WR",0,1,0
"5063","00-0035350","2 RB, 1 TE, 2 WR",0,3,0
"5064","00-0035350","2 RB, 2 TE, 1 WR",0,5,0
"5065","00-0035355","0 RB, 1 TE, 4 WR",1,1,100
"5066","00-0035355","0 RB, 3 TE, 2 WR",3,3,100
"5067","00-0035355","1 RB, 1 TE, 3 WR",279,337,82.7893175074184
"5068","00-0035355","1 RB, 2 TE, 2 WR",130,160,81.25
"5069","00-0035355","1 RB, 3 TE, 1 WR",112,150,74.6666666666667
"5070","00-0035355","2 RB, 1 TE, 2 WR",66,79,83.5443037974684
"5071","00-0035355","2 RB, 2 TE, 1 WR",34,38,89.4736842105263
"5072","00-0035355","2 RB, 3 TE, 0 WR",9,11,81.8181818181818
"5073","00-0035356","0 RB, 1 TE, 4 WR",0,1,0
"5074","00-0035356","0 RB, 2 TE, 3 WR",1,4,25
"5075","00-0035356","1 RB, 1 TE, 3 WR",45,361,12.4653739612188
"5076","00-0035356","1 RB, 2 TE, 2 WR",55,168,32.7380952380952
"5077","00-0035356","1 RB, 3 TE, 1 WR",65,65,100
"5078","00-0035356","2 RB, 1 TE, 2 WR",0,7,0
"5079","00-0035359","1 RB, 1 TE, 3 WR",28,122,22.9508196721311
"5080","00-0035359","1 RB, 2 TE, 2 WR",12,47,25.531914893617
"5081","00-0035359","1 RB, 3 TE, 1 WR",2,2,100
"5082","00-0035359","2 RB, 0 TE, 3 WR",0,1,0
"5083","00-0035359","2 RB, 1 TE, 2 WR",2,12,16.6666666666667
"5084","00-0035359","2 RB, 2 TE, 1 WR",5,8,62.5
"5085","00-0035359","2 RB, 3 TE, 0 WR",0,3,0
"5086","00-0035359","3 RB, 0 TE, 2 WR",2,2,100
"5087","00-0035382","1 RB, 0 TE, 4 WR",7,22,31.8181818181818
"5088","00-0035382","1 RB, 1 TE, 3 WR",261,458,56.9868995633188
"5089","00-0035382","1 RB, 2 TE, 2 WR",4,45,8.88888888888889
"5090","00-0035382","2 RB, 0 TE, 3 WR",1,3,33.3333333333333
"5091","00-0035382","2 RB, 1 TE, 2 WR",50,81,61.7283950617284
"5092","00-0035382","2 RB, 2 TE, 1 WR",0,3,0
"5093","00-0035383","0 RB, 1 TE, 4 WR",1,1,100
"5094","00-0035383","0 RB, 2 TE, 3 WR",0,2,0
"5095","00-0035383","1 RB, 1 TE, 3 WR",262,403,65.0124069478908
"5096","00-0035383","1 RB, 2 TE, 2 WR",155,190,81.5789473684211
"5097","00-0035383","1 RB, 3 TE, 1 WR",56,59,94.9152542372881
"5098","00-0035383","2 RB, 1 TE, 2 WR",7,7,100
"5099","00-0035384","0 RB, 1 TE, 4 WR",1,1,100
"5100","00-0035384","0 RB, 2 TE, 3 WR",3,3,100
"5101","00-0035384","1 RB, 0 TE, 4 WR",1,1,100
"5102","00-0035384","1 RB, 1 TE, 3 WR",133,275,48.3636363636364
"5103","00-0035384","1 RB, 2 TE, 2 WR",70,135,51.8518518518518
"5104","00-0035384","1 RB, 3 TE, 1 WR",14,46,30.4347826086957
"5105","00-0035384","2 RB, 1 TE, 2 WR",5,5,100
"5106","00-0035399","1 RB, 0 TE, 4 WR",1,9,11.1111111111111
"5107","00-0035399","1 RB, 1 TE, 3 WR",94,572,16.4335664335664
"5108","00-0035399","1 RB, 2 TE, 2 WR",23,76,30.2631578947368
"5109","00-0035399","1 RB, 3 TE, 1 WR",2,8,25
"5110","00-0035399","2 RB, 2 TE, 1 WR",3,5,60
"5111","00-0035400","1 RB, 0 TE, 4 WR",1,1,100
"5112","00-0035400","1 RB, 1 TE, 3 WR",13,43,30.2325581395349
"5113","00-0035400","1 RB, 2 TE, 2 WR",1,6,16.6666666666667
"5114","00-0035406","0 RB, 1 TE, 4 WR",40,63,63.4920634920635
"5115","00-0035406","0 RB, 2 TE, 3 WR",0,7,0
"5116","00-0035406","0 RB, 3 TE, 2 WR",0,2,0
"5117","00-0035406","1 RB, 0 TE, 4 WR",14,14,100
"5118","00-0035406","1 RB, 1 TE, 3 WR",91,188,48.4042553191489
"5119","00-0035406","1 RB, 2 TE, 2 WR",16,51,31.3725490196078
"5120","00-0035406","1 RB, 3 TE, 1 WR",2,12,16.6666666666667
"5121","00-0035406","2 RB, 0 TE, 3 WR",6,17,35.2941176470588
"5122","00-0035406","2 RB, 0 TE, 4 WR",0,1,0
"5123","00-0035406","2 RB, 1 TE, 2 WR",17,44,38.6363636363636
"5124","00-0035406","2 RB, 1 TE, 3 WR",0,1,0
"5125","00-0035406","2 RB, 2 TE, 1 WR",2,23,8.69565217391304
"5126","00-0035406","3 RB, 0 TE, 2 WR",0,3,0
"5127","00-0035406","3 RB, 1 TE, 1 WR",0,1,0
"5128","00-0035414","0 RB, 1 TE, 4 WR",2,2,100
"5129","00-0035414","1 RB, 0 TE, 4 WR",1,1,100
"5130","00-0035414","1 RB, 1 TE, 3 WR",538,680,79.1176470588235
"5131","00-0035414","1 RB, 2 TE, 2 WR",47,283,16.6077738515901
"5132","00-0035414","1 RB, 3 TE, 1 WR",5,45,11.1111111111111
"5133","00-0035414","1 RB, 4 TE, 0 WR",0,3,0
"5134","00-0035414","2 RB, 0 TE, 3 WR",9,10,90
"5135","00-0035414","2 RB, 1 TE, 2 WR",3,32,9.375
"5136","00-0035414","2 RB, 2 TE, 1 WR",6,19,31.5789473684211
"5137","00-0035414","2 RB, 3 TE, 0 WR",0,3,0
"5138","00-0035418","1 RB, 1 TE, 3 WR",2,39,5.12820512820513
"5139","00-0035418","1 RB, 2 TE, 2 WR",0,24,0
"5140","00-0035418","2 RB, 0 TE, 3 WR",0,1,0
"5141","00-0035418","2 RB, 1 TE, 2 WR",1,5,20
"5142","00-0035418","2 RB, 2 TE, 1 WR",0,4,0
"5143","00-0035428","1 RB, 0 TE, 4 WR",0,1,0
"5144","00-0035428","1 RB, 1 TE, 3 WR",1,366,0.273224043715847
"5145","00-0035428","1 RB, 2 TE, 2 WR",28,81,34.5679012345679
"5146","00-0035428","1 RB, 3 TE, 1 WR",11,11,100
"5147","00-0035428","2 RB, 0 TE, 3 WR",0,8,0
"5148","00-0035428","2 RB, 1 TE, 2 WR",0,13,0
"5149","00-0035428","2 RB, 2 TE, 1 WR",14,20,70
"5150","00-0035431","1 RB, 0 TE, 4 WR",0,23,0
"5151","00-0035431","1 RB, 1 TE, 3 WR",0,34,0
"5152","00-0035431","1 RB, 2 TE, 2 WR",2,9,22.2222222222222
"5153","00-0035431","1 RB, 3 TE, 1 WR",0,5,0
"5154","00-0035431","2 RB, 0 TE, 3 WR",0,6,0
"5155","00-0035431","2 RB, 1 TE, 2 WR",0,3,0
"5156","00-0035432","1 RB, 1 TE, 3 WR",46,87,52.8735632183908
"5157","00-0035432","1 RB, 2 TE, 2 WR",3,36,8.33333333333333
"5158","00-0035432","1 RB, 3 TE, 1 WR",1,5,20
"5159","00-0035432","1 RB, 4 TE, 0 WR",0,2,0
"5160","00-0035432","2 RB, 1 TE, 2 WR",0,1,0
"5161","00-0035432","2 RB, 2 TE, 1 WR",2,2,100
"5162","00-0035448","1 RB, 1 TE, 3 WR",0,68,0
"5163","00-0035448","1 RB, 2 TE, 2 WR",0,45,0
"5164","00-0035448","1 RB, 3 TE, 1 WR",6,19,31.5789473684211
"5165","00-0035448","1 RB, 4 TE, 0 WR",0,5,0
"5166","00-0035457","0 RB, 0 TE, 5 WR",1,1,100
"5167","00-0035457","0 RB, 1 TE, 4 WR",2,6,33.3333333333333
"5168","00-0035457","1 RB, 0 TE, 4 WR",2,4,50
"5169","00-0035457","1 RB, 1 TE, 3 WR",25,489,5.11247443762781
"5170","00-0035457","1 RB, 2 TE, 2 WR",19,126,15.0793650793651
"5171","00-0035457","1 RB, 3 TE, 1 WR",10,17,58.8235294117647
"5172","00-0035457","2 RB, 1 TE, 2 WR",0,13,0
"5173","00-0035457","2 RB, 2 TE, 1 WR",11,16,68.75
"5174","00-0035457","2 RB, 3 TE, 0 WR",0,1,0
"5175","00-0035480","0 RB, 0 TE, 5 WR",0,1,0
"5176","00-0035480","1 RB, 0 TE, 4 WR",0,19,0
"5177","00-0035480","1 RB, 1 TE, 3 WR",22,319,6.89655172413793
"5178","00-0035480","1 RB, 2 TE, 2 WR",11,172,6.3953488372093
"5179","00-0035480","1 RB, 3 TE, 1 WR",0,7,0
"5180","00-0035480","2 RB, 1 TE, 2 WR",0,14,0
"5181","00-0035500","0 RB, 1 TE, 4 WR",1,1,100
"5182","00-0035500","1 RB, 0 TE, 4 WR",3,6,50
"5183","00-0035500","1 RB, 1 TE, 3 WR",21,182,11.5384615384615
"5184","00-0035500","1 RB, 2 TE, 2 WR",6,74,8.10810810810811
"5185","00-0035500","1 RB, 3 TE, 1 WR",1,8,12.5
"5186","00-0035500","2 RB, 0 TE, 3 WR",0,3,0
"5187","00-0035500","2 RB, 1 TE, 2 WR",1,4,25
"5188","00-0035500","2 RB, 2 TE, 1 WR",0,3,0
"5189","00-0035510","0 RB, 1 TE, 4 WR",1,5,20
"5190","00-0035510","1 RB, 0 TE, 4 WR",10,64,15.625
"5191","00-0035510","1 RB, 1 TE, 3 WR",143,469,30.4904051172708
"5192","00-0035510","1 RB, 2 TE, 2 WR",27,137,19.7080291970803
"5193","00-0035510","1 RB, 3 TE, 1 WR",1,4,25
"5194","00-0035510","2 RB, 0 TE, 3 WR",6,15,40
"5195","00-0035510","2 RB, 1 TE, 2 WR",20,54,37.037037037037
"5196","00-0035510","2 RB, 2 TE, 1 WR",0,7,0
"5197","00-0035510","2 RB, 3 TE, 0 WR",0,3,0
"5198","00-0035510","3 RB, 2 TE, 0 WR",0,1,0
"5199","00-0035526","0 RB, 0 TE, 5 WR",1,1,100
"5200","00-0035526","1 RB, 0 TE, 4 WR",43,46,93.4782608695652
"5201","00-0035526","1 RB, 1 TE, 3 WR",249,254,98.0314960629921
"5202","00-0035526","1 RB, 2 TE, 2 WR",135,137,98.5401459854015
"5203","00-0035526","1 RB, 3 TE, 1 WR",4,4,100
"5204","00-0035526","2 RB, 1 TE, 2 WR",13,13,100
"5205","00-0035527","0 RB, 1 TE, 4 WR",1,1,100
"5206","00-0035527","1 RB, 0 TE, 4 WR",2,5,40
"5207","00-0035527","1 RB, 1 TE, 3 WR",12,189,6.34920634920635
"5208","00-0035527","1 RB, 2 TE, 2 WR",3,78,3.84615384615385
"5209","00-0035527","1 RB, 3 TE, 1 WR",0,11,0
"5210","00-0035527","2 RB, 0 TE, 3 WR",0,1,0
"5211","00-0035527","2 RB, 1 TE, 2 WR",0,3,0
"5212","00-0035527","2 RB, 2 TE, 1 WR",0,6,0
"5213","00-0035535","0 RB, 1 TE, 4 WR",2,3,66.6666666666667
"5214","00-0035535","0 RB, 2 TE, 3 WR",1,1,100
"5215","00-0035535","1 RB, 1 TE, 3 WR",375,488,76.844262295082
"5216","00-0035535","1 RB, 2 TE, 2 WR",96,181,53.0386740331492
"5217","00-0035535","1 RB, 3 TE, 1 WR",2,15,13.3333333333333
"5218","00-0035535","2 RB, 0 TE, 3 WR",1,2,50
"5219","00-0035535","2 RB, 1 TE, 2 WR",19,22,86.3636363636364
"5220","00-0035535","2 RB, 2 TE, 1 WR",3,19,15.7894736842105
"5221","00-0035535","2 RB, 3 TE, 0 WR",0,5,0
"5222","00-0035535","3 RB, 0 TE, 2 WR",0,2,0
"5223","00-0035535","3 RB, 1 TE, 1 WR",0,6,0
"5224","00-0035537","0 RB, 1 TE, 4 WR",0,6,0
"5225","00-0035537","1 RB, 0 TE, 4 WR",55,91,60.4395604395604
"5226","00-0035537","1 RB, 1 TE, 3 WR",277,613,45.1876019575856
"5227","00-0035537","1 RB, 2 TE, 2 WR",37,195,18.974358974359
"5228","00-0035537","1 RB, 3 TE, 1 WR",2,7,28.5714285714286
"5229","00-0035537","1 RB, 4 TE, 0 WR",0,1,0
"5230","00-0035537","2 RB, 0 TE, 3 WR",16,19,84.2105263157895
"5231","00-0035537","2 RB, 1 TE, 2 WR",9,54,16.6666666666667
"5232","00-0035537","2 RB, 2 TE, 1 WR",2,7,28.5714285714286
"5233","00-0035537","2 RB, 3 TE, 0 WR",4,4,100
"5234","00-0035537","3 RB, 2 TE, 0 WR",1,1,100
"5235","00-0035544","0 RB, 1 TE, 4 WR",8,8,100
"5236","00-0035544","1 RB, 0 TE, 4 WR",31,31,100
"5237","00-0035544","1 RB, 1 TE, 3 WR",65,426,15.2582159624413
"5238","00-0035544","1 RB, 2 TE, 2 WR",2,78,2.56410256410256
"5239","00-0035544","1 RB, 3 TE, 1 WR",0,8,0
"5240","00-0035544","2 RB, 0 TE, 3 WR",6,14,42.8571428571429
"5241","00-0035544","2 RB, 1 TE, 2 WR",1,54,1.85185185185185
"5242","00-0035544","2 RB, 2 TE, 1 WR",7,14,50
"5243","00-0035544","3 RB, 0 TE, 2 WR",0,1,0
"5244","00-0035547","0 RB, 2 TE, 3 WR",0,1,0
"5245","00-0035547","1 RB, 0 TE, 4 WR",4,4,100
"5246","00-0035547","1 RB, 1 TE, 3 WR",17,274,6.2043795620438
"5247","00-0035547","1 RB, 2 TE, 2 WR",21,104,20.1923076923077
"5248","00-0035547","1 RB, 3 TE, 1 WR",10,23,43.4782608695652
"5249","00-0035547","2 RB, 1 TE, 2 WR",2,22,9.09090909090909
"5250","00-0035547","2 RB, 2 TE, 1 WR",2,5,40
"5251","00-0035562","0 RB, 3 TE, 2 WR",0,1,0
"5252","00-0035562","0 RB, 4 TE, 1 WR",1,1,100
"5253","00-0035562","1 RB, 0 TE, 4 WR",0,3,0
"5254","00-0035562","1 RB, 1 TE, 3 WR",0,172,0
"5255","00-0035562","1 RB, 2 TE, 2 WR",0,53,0
"5256","00-0035562","1 RB, 3 TE, 1 WR",5,17,29.4117647058824
"5257","00-0035562","2 RB, 0 TE, 3 WR",0,1,0
"5258","00-0035562","2 RB, 1 TE, 2 WR",0,4,0
"5259","00-0035562","3 RB, 1 TE, 1 WR",0,2,0
"5260","00-0035567","0 RB, 1 TE, 4 WR",0,6,0
"5261","00-0035567","1 RB, 0 TE, 4 WR",4,32,12.5
"5262","00-0035567","1 RB, 1 TE, 3 WR",48,132,36.3636363636364
"5263","00-0035567","1 RB, 2 TE, 2 WR",2,19,10.5263157894737
"5264","00-0035567","2 RB, 0 TE, 3 WR",10,10,100
"5265","00-0035567","2 RB, 1 TE, 2 WR",2,6,33.3333333333333
"5266","00-0035567","2 RB, 2 TE, 1 WR",4,4,100
"5267","00-0035572","0 RB, 1 TE, 4 WR",0,1,0
"5268","00-0035572","0 RB, 2 TE, 3 WR",4,5,80
"5269","00-0035572","1 RB, 1 TE, 3 WR",39,197,19.7969543147208
"5270","00-0035572","1 RB, 2 TE, 2 WR",30,95,31.5789473684211
"5271","00-0035572","1 RB, 3 TE, 1 WR",26,40,65
"5272","00-0035572","2 RB, 1 TE, 2 WR",11,100,11
"5273","00-0035572","2 RB, 2 TE, 1 WR",13,54,24.0740740740741
"5274","00-0035572","2 RB, 3 TE, 0 WR",4,4,100
"5275","00-0035588","0 RB, 1 TE, 4 WR",68,68,100
"5276","00-0035588","0 RB, 2 TE, 3 WR",4,4,100
"5277","00-0035588","1 RB, 0 TE, 4 WR",12,12,100
"5278","00-0035588","1 RB, 1 TE, 3 WR",385,385,100
"5279","00-0035588","1 RB, 2 TE, 2 WR",112,112,100
"5280","00-0035588","1 RB, 3 TE, 1 WR",5,5,100
"5281","00-0035588","2 RB, 0 TE, 3 WR",32,32,100
"5282","00-0035588","2 RB, 1 TE, 2 WR",154,154,100
"5283","00-0035588","2 RB, 2 TE, 1 WR",65,65,100
"5284","00-0035588","2 RB, 3 TE, 0 WR",1,1,100
"5285","00-0035588","3 RB, 0 TE, 2 WR",1,1,100
"5286","00-0035588","3 RB, 1 TE, 1 WR",2,2,100
"5287","00-0035592","1 RB, 1 TE, 3 WR",1,29,3.44827586206897
"5288","00-0035592","1 RB, 2 TE, 2 WR",2,19,10.5263157894737
"5289","00-0035592","1 RB, 3 TE, 1 WR",0,11,0
"5290","00-0035592","2 RB, 1 TE, 2 WR",0,1,0
"5291","00-0035593","1 RB, 0 TE, 4 WR",4,12,33.3333333333333
"5292","00-0035593","1 RB, 1 TE, 3 WR",88,261,33.7164750957854
"5293","00-0035593","1 RB, 2 TE, 2 WR",43,109,39.4495412844037
"5294","00-0035593","1 RB, 3 TE, 1 WR",2,9,22.2222222222222
"5295","00-0035593","2 RB, 0 TE, 3 WR",0,5,0
"5296","00-0035593","2 RB, 1 TE, 2 WR",4,6,66.6666666666667
"5297","00-0035594","0 RB, 2 TE, 3 WR",0,1,0
"5298","00-0035594","1 RB, 1 TE, 2 WR,1 LB",0,5,0
"5299","00-0035594","1 RB, 1 TE, 3 WR",172,535,32.1495327102804
"5300","00-0035594","1 RB, 2 TE, 1 WR,1 LB",2,6,33.3333333333333
"5301","00-0035594","1 RB, 2 TE, 2 WR",10,248,4.03225806451613
"5302","00-0035594","1 RB, 3 TE, 0 WR,1 LB",0,4,0
"5303","00-0035594","1 RB, 3 TE, 1 WR",1,34,2.94117647058824
"5304","00-0035594","2 RB, 1 TE, 2 WR",0,7,0
"5305","00-0035602","1 RB, 1 TE, 3 WR",20,23,86.9565217391304
"5306","00-0035602","1 RB, 2 TE, 2 WR",2,12,16.6666666666667
"5307","00-0035602","2 RB, 1 TE, 2 WR",0,8,0
"5308","00-0035602","2 RB, 2 TE, 1 WR",0,4,0
"5309","00-0035602","3 RB, 0 TE, 2 WR",2,2,100
"5310","00-0035603","",0,1,0
"5311","00-0035603","1 RB, 0 TE, 4 WR",0,23,0
"5312","00-0035603","1 RB, 1 TE, 3 WR",147,789,18.6311787072243
"5313","00-0035603","1 RB, 2 TE, 2 WR",69,71,97.1830985915493
"5314","00-0035603","1 RB, 3 TE, 1 WR",2,2,100
"5315","00-0035621","1 RB, 1 TE, 3 WR",0,55,0
"5316","00-0035621","1 RB, 2 TE, 2 WR",1,13,7.69230769230769
"5317","00-0035621","1 RB, 3 TE, 1 WR",0,6,0
"5318","00-0035624","1 RB, 0 TE, 4 WR",3,3,100
"5319","00-0035624","1 RB, 1 TE, 3 WR",150,448,33.4821428571429
"5320","00-0035624","1 RB, 2 TE, 2 WR",31,95,32.6315789473684
"5321","00-0035624","2 RB, 0 TE, 3 WR",1,1,100
"5322","00-0035624","2 RB, 1 TE, 2 WR",70,150,46.6666666666667
"5323","00-0035624","2 RB, 1 TE, 4 WR",0,1,0
"5324","00-0035624","2 RB, 2 TE, 1 WR",25,36,69.4444444444444
"5325","00-0035628","0 RB, 1 TE, 4 WR",0,1,0
"5326","00-0035628","0 RB, 3 TE, 2 WR",0,6,0
"5327","00-0035628","1 RB, 0 TE, 4 WR",1,1,100
"5328","00-0035628","1 RB, 1 TE, 3 WR",174,395,44.0506329113924
"5329","00-0035628","1 RB, 2 TE, 2 WR",59,185,31.8918918918919
"5330","00-0035628","1 RB, 3 TE, 1 WR",41,148,27.7027027027027
"5331","00-0035628","2 RB, 1 TE, 2 WR",32,102,31.3725490196078
"5332","00-0035628","2 RB, 2 TE, 1 WR",24,44,54.5454545454545
"5333","00-0035628","2 RB, 3 TE, 0 WR",4,11,36.3636363636364
"5334","00-0035629","0 RB, 0 TE, 5 WR",3,3,100
"5335","00-0035629","0 RB, 3 TE, 2 WR",1,1,100
"5336","00-0035629","1 RB, 0 TE, 4 WR",12,12,100
"5337","00-0035629","1 RB, 1 TE, 3 WR",934,937,99.6798292422625
"5338","00-0035629","1 RB, 2 TE, 2 WR",139,139,100
"5339","00-0035629","1 RB, 3 TE, 1 WR",22,22,100
"5340","00-0035629","2 RB, 2 TE, 1 WR",8,8,100
"5341","00-0035630","0 RB, 1 TE, 4 WR",1,1,100
"5342","00-0035630","0 RB, 2 TE, 3 WR",5,5,100
"5343","00-0035630","1 RB, 1 TE, 3 WR",306,313,97.7635782747604
