"","yearly_id","down","snap_count","team_snaps","snap_down_usage"
"3601","2021_00-0036623",1,646,651,99.2319508448541
"3602","2021_00-0036623",2,473,476,99.3697478991597
"3603","2021_00-0036623",3,265,267,99.250936329588
"3604","2021_00-0036623",4,14,14,100
"3605","2021_00-0036626",1,153,430,35.5813953488372
"3606","2021_00-0036626",2,113,308,36.6883116883117
"3607","2021_00-0036626",3,68,207,32.8502415458937
"3608","2021_00-0036626",4,4,24,16.6666666666667
"3609","2021_00-0036627",1,40,104,38.4615384615385
"3610","2021_00-0036627",2,27,82,32.9268292682927
"3611","2021_00-0036627",3,17,52,32.6923076923077
"3612","2021_00-0036627",4,6,10,60
"3613","2021_00-0036628",1,260,477,54.5073375262054
"3614","2021_00-0036628",2,154,332,46.3855421686747
"3615","2021_00-0036628",3,80,225,35.5555555555556
"3616","2021_00-0036628",4,12,30,40
"3617","2021_00-0036630",1,38,389,9.76863753213368
"3618","2021_00-0036630",2,23,287,8.01393728222996
"3619","2021_00-0036630",3,20,168,11.9047619047619
"3620","2021_00-0036630",4,2,21,9.52380952380952
"3621","2021_00-0036631",1,472,486,97.119341563786
"3622","2021_00-0036631",2,339,349,97.134670487106
"3623","2021_00-0036631",3,204,211,96.6824644549763
"3624","2021_00-0036631",4,22,23,95.6521739130435
"3625","2021_00-0036635",1,27,141,19.1489361702128
"3626","2021_00-0036635",2,20,114,17.5438596491228
"3627","2021_00-0036635",3,37,84,44.047619047619
"3628","2021_00-0036635",4,2,9,22.2222222222222
"3629","2021_00-0036636",1,2,33,6.06060606060606
"3630","2021_00-0036636",2,2,25,8
"3631","2021_00-0036636",3,1,13,7.69230769230769
"3632","2021_00-0036636",4,0,2,0
"3633","2021_00-0036637",1,179,583,30.7032590051458
"3634","2021_00-0036637",2,104,428,24.2990654205607
"3635","2021_00-0036637",3,34,244,13.9344262295082
"3636","2021_00-0036637",4,2,12,16.6666666666667
"3637","2021_00-0036646",1,2,63,3.17460317460317
"3638","2021_00-0036646",2,3,48,6.25
"3639","2021_00-0036646",3,2,28,7.14285714285714
"3640","2021_00-0036646",4,0,3,0
"3641","2021_00-0036650",1,48,222,21.6216216216216
"3642","2021_00-0036650",2,36,171,21.0526315789474
"3643","2021_00-0036650",3,6,101,5.94059405940594
"3644","2021_00-0036650",4,1,10,10
"3645","2021_00-0036652",1,36,262,13.7404580152672
"3646","2021_00-0036652",2,32,206,15.5339805825243
"3647","2021_00-0036652",3,14,129,10.8527131782946
"3648","2021_00-0036652",4,1,10,10
"3649","2021_00-0036653",1,6,31,19.3548387096774
"3650","2021_00-0036653",2,4,23,17.3913043478261
"3651","2021_00-0036653",3,3,17,17.6470588235294
"3652","2021_00-0036653",4,1,1,100
"3653","2021_00-0036654",1,48,428,11.214953271028
"3654","2021_00-0036654",2,50,318,15.7232704402516
"3655","2021_00-0036654",3,31,210,14.7619047619048
"3656","2021_00-0036654",4,2,27,7.40740740740741
"3657","2021_00-0036655",1,1,36,2.77777777777778
"3658","2021_00-0036655",2,0,25,0
"3659","2021_00-0036655",3,0,13,0
"3660","2021_00-0036655",4,0,1,0
"3661","2021_00-0036657",1,21,53,39.622641509434
"3662","2021_00-0036657",2,13,35,37.1428571428571
"3663","2021_00-0036657",3,13,24,54.1666666666667
"3664","2021_00-0036657",4,2,4,50
"3665","2021_00-0036660",1,651,651,100
"3666","2021_00-0036660",2,476,476,100
"3667","2021_00-0036660",3,267,267,100
"3668","2021_00-0036660",4,14,14,100
"3669","2021_00-0036663",1,8,77,10.3896103896104
"3670","2021_00-0036663",2,8,64,12.5
"3671","2021_00-0036663",3,7,39,17.9487179487179
"3672","2021_00-0036663",4,0,5,0
"3673","2021_00-0036669",1,10,115,8.69565217391304
"3674","2021_00-0036669",2,10,79,12.6582278481013
"3675","2021_00-0036669",3,5,47,10.6382978723404
"3676","2021_00-0036669",4,1,5,20
"3677","2021_00-0036670",1,7,100,7
"3678","2021_00-0036670",2,16,78,20.5128205128205
"3679","2021_00-0036670",3,4,51,7.84313725490196
"3680","2021_00-0036670",4,0,12,0
"3681","2021_00-0036671",1,72,372,19.3548387096774
"3682","2021_00-0036671",2,54,259,20.8494208494208
"3683","2021_00-0036671",3,30,179,16.7597765363128
"3684","2021_00-0036671",4,4,24,16.6666666666667
"3685","2021_00-0036691",1,40,242,16.5289256198347
"3686","2021_00-0036691",2,21,191,10.9947643979058
"3687","2021_00-0036691",3,2,121,1.65289256198347
"3688","2021_00-0036691",4,0,17,0
"3689","2021_00-0036692",1,2,42,4.76190476190476
"3690","2021_00-0036692",2,4,34,11.7647058823529
"3691","2021_00-0036692",3,1,27,3.7037037037037
"3692","2021_00-0036692",4,0,1,0
"3693","2021_00-0036698",1,2,86,2.32558139534884
"3694","2021_00-0036698",2,1,66,1.51515151515152
"3695","2021_00-0036698",3,1,43,2.32558139534884
"3696","2021_00-0036698",4,0,4,0
"3697","2021_00-0036727",1,29,110,26.3636363636364
"3698","2021_00-0036727",2,24,103,23.3009708737864
"3699","2021_00-0036727",3,19,76,25
"3700","2021_00-0036727",4,1,8,12.5
"3701","2021_00-0036736",1,15,28,53.5714285714286
"3702","2021_00-0036736",2,13,24,54.1666666666667
"3703","2021_00-0036736",3,11,18,61.1111111111111
"3704","2021_00-0036736",4,3,3,100
"3705","2021_00-0036741",1,169,500,33.8
"3706","2021_00-0036741",2,128,364,35.1648351648352
"3707","2021_00-0036741",3,35,227,15.4185022026432
"3708","2021_00-0036741",4,9,28,32.1428571428571
"3709","2021_00-0036749",1,72,116,62.0689655172414
"3710","2021_00-0036749",2,49,81,60.4938271604938
"3711","2021_00-0036749",3,32,56,57.1428571428571
"3712","2021_00-0036749",4,2,9,22.2222222222222
"3713","2021_00-0036754",1,107,211,50.7109004739336
"3714","2021_00-0036754",2,68,168,40.4761904761905
"3715","2021_00-0036754",3,23,123,18.6991869918699
"3716","2021_00-0036754",4,5,19,26.3157894736842
"3717","2021_00-0036755",1,85,442,19.2307692307692
"3718","2021_00-0036755",2,46,312,14.7435897435897
"3719","2021_00-0036755",3,16,210,7.61904761904762
"3720","2021_00-0036755",4,4,29,13.7931034482759
"3721","2021_00-0036768",1,3,42,7.14285714285714
"3722","2021_00-0036768",2,3,44,6.81818181818182
"3723","2021_00-0036768",3,2,32,6.25
"3724","2021_00-0036768",4,0,3,0
"3725","2021_00-0036774",1,1,33,3.03030303030303
"3726","2021_00-0036774",2,0,24,0
"3727","2021_00-0036774",3,0,14,0
"3728","2021_00-0036774",4,0,2,0
"3729","2021_00-0036779",1,0,27,0
"3730","2021_00-0036779",2,3,24,12.5
"3731","2021_00-0036779",3,0,15,0
"3732","2021_00-0036779",4,0,1,0
"3733","2021_00-0036783",1,31,88,35.2272727272727
"3734","2021_00-0036783",2,26,63,41.2698412698413
"3735","2021_00-0036783",3,21,51,41.1764705882353
"3736","2021_00-0036783",4,7,11,63.6363636363636
"3737","2021_00-0036795",1,180,264,68.1818181818182
"3738","2021_00-0036795",2,139,200,69.5
"3739","2021_00-0036795",3,85,124,68.5483870967742
"3740","2021_00-0036795",4,9,9,100
"3741","2021_00-0036815",1,1,18,5.55555555555556
"3742","2021_00-0036815",2,0,19,0
"3743","2021_00-0036815",3,0,17,0
"3744","2021_00-0036815",4,0,1,0
"3745","2021_00-0036825",1,1,48,2.08333333333333
"3746","2021_00-0036825",2,1,37,2.7027027027027
"3747","2021_00-0036825",3,0,22,0
"3748","2021_00-0036825",4,0,4,0
"3749","2021_00-0036842",1,12,119,10.0840336134454
"3750","2021_00-0036842",2,11,87,12.6436781609195
"3751","2021_00-0036842",3,4,62,6.45161290322581
"3752","2021_00-0036842",4,0,5,0
"3753","2021_00-0036849",1,4,84,4.76190476190476
"3754","2021_00-0036849",2,3,58,5.17241379310345
"3755","2021_00-0036849",3,3,41,7.31707317073171
"3756","2021_00-0036849",4,0,4,0
"3757","2021_00-0036852",1,14,17,82.3529411764706
"3758","2021_00-0036852",2,15,17,88.2352941176471
"3759","2021_00-0036852",3,13,15,86.6666666666667
"3760","2021_00-0036852",4,1,1,100
"3761","2021_00-0036856",1,71,180,39.4444444444444
"3762","2021_00-0036856",2,69,153,45.0980392156863
"3763","2021_00-0036856",3,45,90,50
"3764","2021_00-0036856",4,4,8,50
"3765","2021_00-0036857",1,28,343,8.16326530612245
"3766","2021_00-0036857",2,30,264,11.3636363636364
"3767","2021_00-0036857",3,36,166,21.6867469879518
"3768","2021_00-0036857",4,2,14,14.2857142857143
"3769","2021_00-0036858",1,33,78,42.3076923076923
"3770","2021_00-0036858",2,28,60,46.6666666666667
"3771","2021_00-0036858",3,4,41,9.75609756097561
"3772","2021_00-0036858",4,0,2,0
"3773","2021_00-0036859",1,101,101,100
"3774","2021_00-0036859",2,86,86,100
"3775","2021_00-0036859",3,61,61,100
"3776","2021_00-0036859",4,2,2,100
"3777","2021_00-0036860",1,7,164,4.26829268292683
"3778","2021_00-0036860",2,5,131,3.81679389312977
"3779","2021_00-0036860",3,16,79,20.253164556962
"3780","2021_00-0036860",4,1,4,25
"3781","2021_00-0036862",1,83,418,19.8564593301435
"3782","2021_00-0036862",2,74,320,23.125
"3783","2021_00-0036862",3,44,204,21.5686274509804
"3784","2021_00-0036862",4,1,15,6.66666666666667
"3785","2021_00-0036865",1,175,281,62.2775800711744
"3786","2021_00-0036865",2,137,221,61.9909502262443
"3787","2021_00-0036865",3,93,134,69.4029850746269
"3788","2021_00-0036865",4,9,13,69.2307692307692
"3789","2021_00-0036866",1,119,166,71.6867469879518
"3790","2021_00-0036866",2,91,125,72.8
"3791","2021_00-0036866",3,66,89,74.1573033707865
"3792","2021_00-0036866",4,11,16,68.75
"3793","2021_00-0036869",1,462,468,98.7179487179487
"3794","2021_00-0036869",2,373,380,98.1578947368421
"3795","2021_00-0036869",3,246,250,98.4
"3796","2021_00-0036869",4,28,28,100
"3797","2021_00-0036875",1,133,341,39.0029325513196
"3798","2021_00-0036875",2,101,259,38.996138996139
"3799","2021_00-0036875",3,14,157,8.9171974522293
"3800","2021_00-0036875",4,2,9,22.2222222222222
"3801","2021_00-0036876",1,83,487,17.0431211498973
"3802","2021_00-0036876",2,74,363,20.3856749311295
"3803","2021_00-0036876",3,57,221,25.7918552036199
"3804","2021_00-0036876",4,13,26,50
"3805","2021_00-0036877",1,20,262,7.63358778625954
"3806","2021_00-0036877",2,20,197,10.1522842639594
"3807","2021_00-0036877",3,10,120,8.33333333333333
"3808","2021_00-0036877",4,0,14,0
"3809","2021_00-0036879",1,7,66,10.6060606060606
"3810","2021_00-0036879",2,5,49,10.2040816326531
"3811","2021_00-0036879",3,5,26,19.2307692307692
"3812","2021_00-0036879",4,1,2,50
"3813","2021_00-0036880",1,382,383,99.7389033942559
"3814","2021_00-0036880",2,298,300,99.3333333333333
"3815","2021_00-0036880",3,195,197,98.9847715736041
"3816","2021_00-0036880",4,32,34,94.1176470588235
"3817","2021_00-0036887",1,135,416,32.4519230769231
"3818","2021_00-0036887",2,83,313,26.517571884984
"3819","2021_00-0036887",3,34,198,17.1717171717172
"3820","2021_00-0036887",4,7,26,26.9230769230769
"3821","2021_00-0036892",1,507,524,96.7557251908397
"3822","2021_00-0036892",2,413,424,97.4056603773585
"3823","2021_00-0036892",3,240,247,97.165991902834
"3824","2021_00-0036892",4,20,20,100
"3825","2021_00-0036893",1,404,502,80.4780876494024
"3826","2021_00-0036893",2,323,405,79.7530864197531
"3827","2021_00-0036893",3,220,268,82.089552238806
"3828","2021_00-0036893",4,26,30,86.6666666666667
"3829","2021_00-0036894",1,278,473,58.7737843551797
"3830","2021_00-0036894",2,231,380,60.7894736842105
"3831","2021_00-0036894",3,169,254,66.5354330708661
"3832","2021_00-0036894",4,21,25,84
"3833","2021_00-0036898",1,281,306,91.8300653594771
"3834","2021_00-0036898",2,223,241,92.5311203319502
"3835","2021_00-0036898",3,152,166,91.566265060241
"3836","2021_00-0036898",4,17,17,100
"3837","2021_00-0036900",1,455,508,89.5669291338583
"3838","2021_00-0036900",2,358,397,90.176322418136
"3839","2021_00-0036900",3,224,246,91.0569105691057
"3840","2021_00-0036900",4,18,21,85.7142857142857
"3841","2021_00-0036905",1,242,266,90.9774436090226
"3842","2021_00-0036905",2,183,203,90.1477832512315
"3843","2021_00-0036905",3,120,130,92.3076923076923
"3844","2021_00-0036905",4,19,23,82.6086956521739
"3845","2021_00-0036906",1,111,392,28.3163265306122
"3846","2021_00-0036906",2,88,303,29.042904290429
"3847","2021_00-0036906",3,39,188,20.7446808510638
"3848","2021_00-0036906",4,6,31,19.3548387096774
"3849","2021_00-0036907",1,48,97,49.4845360824742
"3850","2021_00-0036907",2,30,69,43.4782608695652
"3851","2021_00-0036907",3,18,43,41.8604651162791
"3852","2021_00-0036907",4,7,13,53.8461538461538
"3853","2021_00-0036910",1,10,57,17.5438596491228
"3854","2021_00-0036910",2,6,45,13.3333333333333
"3855","2021_00-0036910",3,3,33,9.09090909090909
"3856","2021_00-0036910",4,1,9,11.1111111111111
"3857","2021_00-0036912",1,441,528,83.5227272727273
"3858","2021_00-0036912",2,319,388,82.2164948453608
"3859","2021_00-0036912",3,212,245,86.530612244898
"3860","2021_00-0036912",4,23,31,74.1935483870968
"3861","2021_00-0036913",1,120,281,42.7046263345196
"3862","2021_00-0036913",2,104,207,50.2415458937198
"3863","2021_00-0036913",3,79,146,54.1095890410959
"3864","2021_00-0036913",4,5,16,31.25
"3865","2021_00-0036918",1,5,65,7.69230769230769
"3866","2021_00-0036918",2,6,45,13.3333333333333
"3867","2021_00-0036918",3,5,23,21.7391304347826
"3868","2021_00-0036918",4,0,4,0
"3869","2021_00-0036919",1,124,494,25.1012145748988
"3870","2021_00-0036919",2,94,363,25.8953168044077
"3871","2021_00-0036919",3,90,224,40.1785714285714
"3872","2021_00-0036919",4,13,31,41.9354838709677
"3873","2021_00-0036924",1,205,361,56.786703601108
"3874","2021_00-0036924",2,152,271,56.0885608856088
"3875","2021_00-0036924",3,43,169,25.4437869822485
"3876","2021_00-0036924",4,7,20,35
"3877","2021_00-0036929",1,15,15,100
"3878","2021_00-0036929",2,10,12,83.3333333333333
"3879","2021_00-0036929",3,11,11,100
"3880","2021_00-0036929",4,4,4,100
"3881","2021_00-0036930",1,22,23,95.6521739130435
"3882","2021_00-0036930",2,20,20,100
"3883","2021_00-0036930",3,14,14,100
"3884","2021_00-0036936",1,179,409,43.7652811735941
"3885","2021_00-0036936",2,138,330,41.8181818181818
"3886","2021_00-0036936",3,118,185,63.7837837837838
"3887","2021_00-0036936",4,7,21,33.3333333333333
"3888","2021_00-0036945",1,246,295,83.3898305084746
"3889","2021_00-0036945",2,188,229,82.0960698689956
"3890","2021_00-0036945",3,122,145,84.1379310344828
"3891","2021_00-0036945",4,12,19,63.1578947368421
"3892","2021_00-0036946",1,1,21,4.76190476190476
"3893","2021_00-0036946",2,1,16,6.25
"3894","2021_00-0036946",3,1,13,7.69230769230769
"3895","2021_00-0036946",4,0,3,0
"3896","2021_00-0036947",1,397,404,98.2673267326733
"3897","2021_00-0036947",2,310,313,99.0415335463259
"3898","2021_00-0036947",3,202,204,99.0196078431373
"3899","2021_00-0036947",4,19,20,95
"3900","2021_00-0036951",1,7,74,9.45945945945946
"3901","2021_00-0036951",2,6,56,10.7142857142857
"3902","2021_00-0036951",3,5,30,16.6666666666667
"3903","2021_00-0036951",4,1,5,20
"3904","2021_00-0036953",1,69,125,55.2
"3905","2021_00-0036953",2,49,90,54.4444444444444
"3906","2021_00-0036953",3,31,56,55.3571428571429
"3907","2021_00-0036953",4,8,14,57.1428571428571
"3908","2021_00-0036955",1,158,364,43.4065934065934
"3909","2021_00-0036955",2,142,273,52.014652014652
"3910","2021_00-0036955",3,114,167,68.2634730538922
"3911","2021_00-0036955",4,8,18,44.4444444444444
"3912","2021_00-0036957",1,28,114,24.5614035087719
"3913","2021_00-0036957",2,20,86,23.2558139534884
"3914","2021_00-0036957",3,16,58,27.5862068965517
"3915","2021_00-0036957",4,2,5,40
"3916","2021_00-0036959",1,5,32,15.625
"3917","2021_00-0036959",2,3,18,16.6666666666667
"3918","2021_00-0036959",3,1,10,10
"3919","2021_00-0036963",1,309,407,75.9213759213759
"3920","2021_00-0036963",2,253,317,79.8107255520505
"3921","2021_00-0036963",3,177,208,85.0961538461538
"3922","2021_00-0036963",4,28,36,77.7777777777778
"3923","2021_00-0036968",1,199,283,70.3180212014134
"3924","2021_00-0036968",2,161,221,72.8506787330317
"3925","2021_00-0036968",3,107,143,74.8251748251748
"3926","2021_00-0036968",4,20,21,95.2380952380952
"3927","2021_00-0036970",1,284,426,66.6666666666667
"3928","2021_00-0036970",2,225,326,69.0184049079755
"3929","2021_00-0036970",3,191,214,89.2523364485981
"3930","2021_00-0036970",4,17,23,73.9130434782609
"3931","2021_00-0036971",1,445,448,99.3303571428571
"3932","2021_00-0036971",2,334,337,99.1097922848665
"3933","2021_00-0036971",3,213,214,99.5327102803738
"3934","2021_00-0036971",4,28,28,100
"3935","2021_00-0036972",1,457,470,97.2340425531915
"3936","2021_00-0036972",2,346,356,97.1910112359551
"3937","2021_00-0036972",3,218,221,98.6425339366516
"3938","2021_00-0036972",4,18,18,100
"3939","2021_00-0036975",1,80,98,81.6326530612245
"3940","2021_00-0036975",2,63,75,84
"3941","2021_00-0036975",3,41,50,82
"3942","2021_00-0036975",4,3,4,75
"3943","2021_00-0036976",1,323,392,82.3979591836735
"3944","2021_00-0036976",2,224,275,81.4545454545455
"3945","2021_00-0036976",3,132,164,80.4878048780488
"3946","2021_00-0036976",4,15,18,83.3333333333333
"3947","2021_00-0036977",1,164,249,65.863453815261
"3948","2021_00-0036977",2,122,181,67.4033149171271
"3949","2021_00-0036977",3,70,99,70.7070707070707
"3950","2021_00-0036977",4,10,12,83.3333333333333
"3951","2021_00-0036979",1,410,412,99.5145631067961
"3952","2021_00-0036979",2,316,317,99.6845425867508
"3953","2021_00-0036979",3,192,193,99.4818652849741
"3954","2021_00-0036979",4,26,26,100
"3955","2021_00-0036980",1,203,322,63.0434782608696
"3956","2021_00-0036980",2,161,243,66.2551440329218
"3957","2021_00-0036980",3,95,141,67.3758865248227
"3958","2021_00-0036980",4,10,21,47.6190476190476
"3959","2021_00-0036983",1,395,408,96.8137254901961
"3960","2021_00-0036983",2,316,330,95.7575757575758
"3961","2021_00-0036983",3,205,213,96.2441314553991
"3962","2021_00-0036983",4,20,24,83.3333333333333
"3963","2021_00-0036984",1,58,157,36.9426751592357
"3964","2021_00-0036984",2,44,114,38.5964912280702
"3965","2021_00-0036984",3,4,67,5.97014925373134
"3966","2021_00-0036984",4,1,12,8.33333333333333
"3967","2021_00-0036985",1,13,106,12.2641509433962
"3968","2021_00-0036985",2,10,95,10.5263157894737
"3969","2021_00-0036985",3,7,49,14.2857142857143
"3970","2021_00-0036985",4,1,2,50
"3971","2021_00-0036988",1,189,492,38.4146341463415
"3972","2021_00-0036988",2,161,377,42.7055702917772
"3973","2021_00-0036988",3,94,232,40.5172413793103
"3974","2021_00-0036988",4,12,37,32.4324324324324
"3975","2021_00-0036991",1,53,330,16.0606060606061
"3976","2021_00-0036991",2,28,238,11.7647058823529
"3977","2021_00-0036991",3,13,154,8.44155844155844
"3978","2021_00-0036991",4,2,18,11.1111111111111
"3979","2021_00-0036997",1,233,451,51.6629711751663
"3980","2021_00-0036997",2,164,331,49.5468277945619
"3981","2021_00-0036997",3,104,215,48.3720930232558
"3982","2021_00-0036997",4,13,27,48.1481481481481
"3983","2021_00-0036999",1,118,406,29.064039408867
"3984","2021_00-0036999",2,94,297,31.6498316498317
"3985","2021_00-0036999",3,82,188,43.6170212765958
"3986","2021_00-0036999",4,5,32,15.625
"3987","2021_00-0037001",1,244,281,86.8327402135231
"3988","2021_00-0037001",2,180,207,86.9565217391304
"3989","2021_00-0037001",3,117,135,86.6666666666667
"3990","2021_00-0037001",4,14,14,100
"3991","2021_00-0037002",1,418,434,96.3133640552995
